"active","afraid","alert","angry","anxious","aroused","ashamed","astonished","at.ease","at.rest","attentive","blue","bored","calm","cheerful","clutched.up","confident","content","delighted","depressed","determined","distressed","drowsy","dull","elated","energetic","enthusiastic","excited","fearful","frustrated","full.of.pep","gloomy","grouchy","guilty","happy","hostile","idle","inactive","inspired","intense","interested","irritable","jittery","lively","lonely","nervous","placid","pleased","proud","quiescent","quiet","relaxed","sad","satisfied","scared","serene","sleepy","sluggish","sociable","sorry","still","strong","surprised","tense","tired","tranquil","unhappy","upset","vigorous","wakeful","warmhearted","wide.awake","alone","kindly","scornful","EA","TA","PA","NegAff","Extraversion","Neuroticism","Lie","Sociability","Impulsivity","MSQ_Round","ID","condition","MSQ_Time","TOD","TOD24","scale","exper"
2,0,2,0,NA,2,1,0,2,1,2,0,1,3,NA,0,2,3,2,0,1,0,1,0,1,2,1,1,0,1,2,0,0,2,3,0,NA,NA,1,1,1,0,0,2,0,0,1,2,1,1,1,2,0,1,0,2,1,1,1,1,0,3,0,1,1,NA,0,1,2,2,3,1,0,2,0,19,13,15,4,17,4,5,8,7,NA,64,1,8.72,8.5,NA,"msq","imps"
2,0,1,0,NA,1,0,0,2,1,1,0,1,3,NA,0,2,2,0,0,2,0,1,1,1,2,1,1,0,0,1,0,1,0,2,0,NA,NA,0,1,1,1,0,2,0,0,2,1,0,0,2,2,0,2,0,1,1,0,2,0,1,1,0,0,1,NA,0,0,0,1,2,1,1,1,1,15,10,10,1,21,12,0,11,8,NA,67,1,9.22,9,NA,"msq","imps"
1,0,3,0,NA,1,0,0,3,3,3,0,2,3,NA,0,3,3,1,0,1,0,1,1,0,1,1,1,0,0,2,1,1,0,2,0,NA,NA,1,0,1,0,1,1,0,1,3,1,2,NA,3,3,0,2,1,3,2,2,2,0,3,2,0,1,2,NA,1,0,1,2,2,2,2,2,0,14,NA,16,3,13,6,1,8,4,NA,71,1,9.22,9,NA,"msq","imps"
2,1,3,1,NA,2,1,0,0,0,3,3,0,0,NA,2,2,0,1,3,2,3,0,1,1,2,1,1,1,3,2,1,0,0,1,1,NA,NA,2,1,1,2,2,2,2,1,0,0,1,0,1,0,3,0,1,0,0,1,2,1,0,2,0,3,1,NA,3,1,1,3,2,3,2,1,0,23,26,18,13,20,7,0,11,8,NA,72,1,8.72,8.5,NA,"msq","imps"
3,0,3,0,NA,3,0,0,2,1,2,0,0,2,NA,0,1,1,0,0,2,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,NA,NA,2,0,1,0,0,2,0,0,2,1,1,1,1,2,0,1,0,3,0,0,1,0,1,3,0,0,0,NA,0,0,2,2,3,2,1,2,0,24,10,19,0,9,14,0,4,4,NA,74,1,9.22,9,NA,"msq","imps"
2,0,0,0,NA,0,2,0,1,3,2,1,3,1,NA,2,2,1,2,0,1,0,0,0,1,1,2,0,1,3,2,1,3,3,0,0,NA,NA,1,2,0,1,2,1,0,1,2,1,1,2,1,1,2,0,1,2,2,0,2,2,1,1,1,1,1,NA,0,3,0,1,1,2,0,2,1,15,16,10,13,15,11,5,8,5,NA,76,1,8.72,8.5,NA,"msq","imps"
2,0,2,0,NA,2,0,0,1,1,2,1,1,0,NA,1,2,3,2,0,2,0,1,0,1,2,2,2,0,0,2,0,0,0,2,0,NA,NA,2,2,1,0,2,2,0,1,0,2,2,1,1,1,0,3,0,1,1,1,2,0,0,2,0,1,1,NA,0,0,1,1,2,2,0,2,0,18,21,19,3,10,8,1,5,4,NA,77,1,9.22,9,NA,"msq","imps"
2,0,1,0,NA,0,0,0,2,1,1,0,2,1,NA,0,2,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,2,NA,NA,0,0,0,2,1,1,0,2,1,1,1,0,2,1,0,2,1,1,1,1,1,0,2,2,0,1,1,NA,0,0,1,1,2,1,0,1,0,14,13,9,8,15,7,1,10,3,NA,78,1,8.72,8.5,NA,"msq","imps"
1,0,2,0,NA,1,0,0,2,1,2,1,1,2,NA,1,2,2,1,1,2,0,2,0,0,1,1,1,0,0,1,0,1,0,2,0,NA,NA,1,0,1,1,2,2,0,1,1,1,1,0,2,2,1,2,0,1,2,2,2,0,1,1,0,1,2,NA,1,1,1,2,2,1,0,1,1,12,15,13,5,17,9,3,10,6,NA,80,1,9.22,9,NA,"msq","imps"
0,0,0,0,NA,0,0,0,2,1,1,0,1,2,NA,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,1,1,1,0,0,0,1,0,1,0,0,1,1,2,0,2,0,1,1,2,1,0,2,2,0,0,1,NA,0,0,0,1,2,1,1,1,0,8,11,7,0,14,10,5,7,4,NA,81,1,9.22,9,NA,"msq","imps"
1,1,2,1,NA,3,0,0,0,0,1,1,1,0,NA,3,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,NA,NA,1,2,2,2,3,1,1,3,0,0,1,1,1,0,1,0,2,0,1,1,1,0,0,1,1,2,1,NA,1,1,1,2,1,0,2,1,1,13,27,13,16,18,19,1,9,6,NA,88,1,8.72,8.5,NA,"msq","imps"
2,0,3,0,NA,3,0,2,2,2,2,0,0,1,NA,0,2,2,1,0,2,0,0,0,2,2,2,2,0,0,2,0,0,0,2,0,NA,NA,2,1,2,0,1,2,0,0,1,2,3,0,0,2,0,3,0,1,0,0,2,0,0,2,0,0,0,NA,0,0,1,2,2,2,0,2,0,22,16,22,1,19,8,1,9,7,NA,90,1,8.72,8.5,NA,"msq","imps"
0,0,1,0,NA,0,0,0,2,2,2,0,0,2,NA,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,0,0,0,2,0,0,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,1,NA,0,0,0,2,0,0,0,2,0,8,10,3,2,5,5,5,3,1,NA,92,1,8.72,8.5,NA,"msq","imps"
1,0,1,0,NA,0,0,0,1,1,1,0,1,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,NA,0,0,0,1,1,0,0,0,0,12,14,4,1,11,14,4,7,2,NA,95,1,8.72,8.5,NA,"msq","imps"
1,0,1,0,NA,0,0,0,2,1,2,0,1,2,NA,0,2,2,1,0,1,0,1,1,1,0,2,1,0,0,1,0,0,0,2,0,NA,NA,1,1,2,0,1,1,0,0,1,2,1,0,2,2,0,2,0,0,1,1,2,0,2,1,0,0,1,NA,0,0,0,1,2,1,0,2,0,11,12,13,1,21,6,1,12,8,NA,102,1,8.72,8.5,NA,"msq","imps"
2,0,2,0,NA,2,0,0,2,2,2,0,1,2,NA,0,2,2,2,NA,3,1,0,0,2,2,2,2,0,1,2,0,0,1,2,0,NA,NA,2,3,2,1,2,2,1,1,2,2,2,NA,2,2,0,NA,0,2,0,1,2,0,1,2,0,1,1,NA,0,1,2,2,2,2,0,2,0,22,NA,21,7,12,16,5,10,2,NA,110,1,8.72,8.5,NA,"msq","imps"
1,0,0,1,NA,1,0,1,2,1,1,1,3,2,NA,0,2,2,0,1,1,0,3,2,1,0,1,0,1,1,1,2,2,1,2,0,NA,NA,0,0,0,2,1,0,1,2,2,1,1,2,2,2,1,2,0,2,3,2,1,1,2,0,0,1,2,NA,1,1,0,1,2,1,1,1,1,5,10,5,7,10,11,3,5,5,NA,4,1,9.3,9,NA,"msq","pat-1"
0,0,1,0,NA,0,0,1,2,1,0,0,2,3,NA,0,2,2,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,1,1,2,2,0,2,0,2,2,2,1,0,2,1,0,0,2,NA,0,0,1,0,2,0,0,1,1,4,7,4,0,19,3,2,12,6,NA,6,1,9.3,9,NA,"msq","pat-1"
2,0,3,3,NA,3,0,2,1,1,0,1,3,1,NA,2,2,2,0,1,1,1,0,0,0,2,1,1,0,3,1,0,2,1,0,2,NA,NA,2,2,2,2,1,2,0,2,0,0,0,1,1,1,0,2,0,1,0,0,1,0,2,2,2,3,0,NA,1,2,1,2,0,2,0,0,2,21,20,14,11,10,12,1,5,3,NA,8,1,9.3,9,NA,"msq","pat-1"
2,0,2,0,NA,2,0,0,2,1,2,0,1,1,NA,0,2,2,1,0,1,0,1,1,2,2,2,1,0,0,2,0,0,0,2,0,NA,NA,1,0,2,0,0,2,0,0,1,2,1,1,1,2,1,2,0,1,1,1,1,0,1,1,1,0,1,NA,1,0,2,2,2,2,0,2,0,20,12,15,0,9,14,3,5,3,NA,12,1,9.3,9,NA,"msq","pat-1"
2,0,2,1,NA,2,1,0,0,0,0,2,0,0,NA,2,0,0,0,3,0,1,1,0,0,2,0,0,1,2,2,2,2,0,0,2,NA,NA,0,2,0,3,3,1,2,2,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,2,0,2,2,NA,2,2,1,2,0,2,3,0,2,17,28,6,16,6,11,0,3,2,NA,13,1,19.8,19.5,NA,"msq","pat-1"
2,0,2,0,NA,2,0,0,2,2,2,0,1,3,NA,0,2,3,2,0,2,0,1,2,1,2,1,1,0,0,1,0,0,0,2,0,NA,NA,0,0,1,0,1,2,0,0,1,2,1,1,1,2,0,2,0,1,1,0,2,0,1,1,0,0,1,NA,0,0,0,2,2,1,0,2,0,16,10,13,1,18,3,3,10,6,NA,14,1,19.8,19.5,NA,"msq","pat-1"
2,1,1,0,NA,0,0,0,2,1,1,3,0,3,NA,0,2,3,1,1,3,1,1,0,0,1,2,2,0,1,1,0,0,0,3,0,NA,NA,3,0,3,0,0,1,1,0,0,1,2,0,2,3,3,2,1,2,1,1,3,0,1,3,0,0,2,NA,0,0,0,0,3,0,0,3,0,10,11,22,3,16,3,6,12,4,NA,15,1,9.3,9,NA,"msq","pat-1"
1,0,1,0,NA,1,0,0,1,1,1,0,1,1,NA,0,1,2,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,NA,NA,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,2,0,1,1,0,1,1,NA,0,1,0,1,2,1,0,1,0,11,13,7,2,12,13,3,7,3,NA,18,1,9.3,9,NA,"msq","pat-1"
0,0,2,0,NA,1,0,0,3,1,2,0,3,3,NA,1,3,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,1,0,1,0,NA,NA,0,0,0,2,3,2,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,2,0,0,0,0,NA,0,0,1,1,1,2,0,1,1,16,15,4,5,13,12,1,5,5,NA,22,1,19.8,19.5,NA,"msq","pat-1"
3,0,1,1,NA,1,0,1,2,2,2,0,2,2,NA,2,3,3,1,1,2,1,1,0,2,2,1,2,0,1,2,0,0,0,3,0,NA,NA,2,2,2,0,1,2,2,1,1,2,2,1,3,2,1,2,0,1,1,0,2,0,1,3,0,2,0,NA,0,1,1,3,2,3,2,3,2,23,15,20,4,13,9,0,9,3,NA,23,1,19.8,19.5,NA,"msq","pat-1"
3,0,2,0,NA,1,0,0,2,2,1,0,1,2,NA,0,3,2,0,0,2,1,1,0,1,1,1,2,0,0,1,0,0,0,3,0,NA,NA,2,1,2,0,1,1,1,0,1,2,3,1,1,2,0,2,0,1,1,1,1,0,1,1,0,1,1,NA,0,0,1,2,2,2,1,1,0,17,13,19,2,21,14,1,12,8,NA,24,1,19.8,19.5,NA,"msq","pat-1"
1,0,1,1,NA,1,0,0,2,2,2,1,1,2,NA,0,2,2,1,1,2,1,0,1,0,0,1,1,0,1,0,1,0,0,NA,0,NA,NA,1,0,1,0,0,0,1,1,1,2,1,1,2,2,1,2,0,2,0,1,1,1,2,0,0,1,1,NA,1,1,0,1,2,2,1,2,1,12,9,11,3,13,9,2,9,3,NA,25,1,19.8,19.5,NA,"msq","pat-1"
3,0,3,0,NA,3,0,0,3,3,3,0,0,3,NA,0,3,3,3,0,3,0,0,0,1,3,3,3,0,0,3,0,0,0,3,0,NA,NA,3,0,3,2,2,3,0,0,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,3,0,0,3,NA,0,0,3,3,3,3,0,3,0,27,14,30,4,16,5,5,11,3,NA,26,1,19.8,19.5,NA,"msq","pat-1"
1,0,2,0,NA,0,0,0,2,2,2,0,1,3,NA,0,2,2,2,0,2,1,1,1,1,1,2,1,0,0,1,0,0,0,3,0,NA,NA,0,1,2,0,1,1,0,0,2,2,2,0,3,3,0,2,0,2,1,1,2,0,2,2,0,0,1,NA,0,0,0,1,2,1,0,2,0,12,8,16,2,18,8,2,9,7,NA,27,1,19.8,19.5,NA,"msq","pat-1"
0,0,1,0,NA,0,0,0,1,0,2,0,1,1,NA,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,NA,NA,0,0,2,0,0,1,0,0,1,2,0,0,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,NA,0,0,0,2,2,1,0,0,0,14,15,6,0,13,15,6,8,4,NA,28,1,9.3,9,NA,"msq","pat-1"
0,1,0,0,NA,0,0,0,0,0,1,0,1,0,NA,0,1,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,NA,NA,1,0,2,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,1,0,0,1,0,0,10,20,7,4,13,18,0,6,5,NA,30,1,19.8,19.5,NA,"msq","pat-1"
0,0,0,0,NA,0,0,0,3,3,2,0,2,3,NA,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,1,0,0,0,0,0,3,0,0,2,2,3,0,1,0,3,1,1,1,0,3,1,0,0,2,NA,0,0,0,0,1,1,0,1,0,6,2,5,0,17,12,1,10,5,NA,33,1,9.3,9,NA,"msq","pat-1"
1,0,2,0,NA,0,0,0,3,3,1,0,0,3,NA,0,3,3,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,NA,NA,1,0,3,0,0,0,0,0,0,1,2,NA,3,3,0,3,0,0,1,0,0,0,3,0,0,0,1,NA,0,0,0,1,3,1,0,1,0,10,NA,11,0,17,9,3,9,7,NA,34,1,19.8,19.5,NA,"msq","pat-1"
1,1,0,0,NA,1,1,0,1,1,1,0,1,1,NA,0,1,1,1,1,2,0,1,2,1,1,1,1,1,1,0,0,0,1,1,0,NA,NA,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,2,2,1,1,1,0,1,1,2,NA,1,1,0,0,1,0,1,1,0,7,15,8,5,9,8,1,5,2,NA,39,1,19.8,19.5,NA,"msq","pat-1"
1,0,2,0,NA,1,0,0,3,2,2,0,0,3,NA,0,2,2,1,0,1,0,1,0,1,1,1,1,0,0,2,0,0,0,2,0,NA,NA,1,1,1,0,0,1,0,0,3,1,1,1,1,3,0,2,0,2,1,1,2,0,2,1,0,0,1,NA,0,0,1,2,2,1,0,1,0,15,7,12,0,15,7,0,11,4,NA,40,1,9.3,9,NA,"msq","pat-1"
0,0,0,0,NA,0,0,0,0,1,0,0,3,0,NA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,1,15,0,0,18,9,1,8,7,NA,47,1,9.3,9,NA,"msq","pat-1"
1,0,1,0,NA,0,0,0,1,1,1,0,0,2,NA,0,2,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,NA,NA,0,1,1,0,0,0,2,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,NA,0,0,1,2,1,1,2,1,0,16,13,9,0,16,10,3,7,6,NA,50,1,19.8,19.5,NA,"msq","pat-1"
3,0,2,0,NA,2,0,0,2,1,2,0,1,1,NA,0,2,2,2,0,2,1,0,1,2,2,2,2,0,1,2,0,0,0,2,0,NA,NA,1,0,2,0,0,2,0,0,1,2,2,0,1,2,NA,2,0,1,1,0,3,0,1,2,0,0,1,NA,0,0,2,2,2,1,0,2,0,21,13,20,1,13,5,5,7,4,NA,51,1,19.8,19.5,NA,"msq","pat-1"
1,0,2,0,NA,0,0,0,2,0,2,0,1,2,NA,0,2,1,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,NA,NA,0,0,2,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,NA,0,0,0,2,1,2,0,1,0,18,14,10,1,13,9,1,7,6,NA,53,1,9.3,9,NA,"msq","pat-1"
2,0,3,0,NA,2,0,1,2,2,2,0,1,1,NA,0,2,2,2,1,2,0,1,0,2,2,2,2,1,0,2,0,0,0,2,0,NA,NA,2,1,2,1,1,2,1,1,0,2,3,0,1,1,0,3,0,1,0,2,1,0,0,3,2,1,1,NA,0,0,2,2,1,2,0,1,0,21,18,23,3,20,10,2,11,7,NA,55,1,9.3,9,NA,"msq","pat-1"
1,0,0,0,NA,0,0,0,2,2,0,0,1,2,NA,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0,2,1,1,1,0,2,0,0,0,1,NA,0,0,0,1,1,0,1,1,0,8,8,1,0,4,6,5,4,0,NA,59,1,9.3,9,NA,"msq","pat-1"
0,0,1,0,NA,0,0,0,2,1,1,0,2,2,NA,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,NA,NA,0,0,2,0,0,0,0,0,1,1,1,0,3,1,0,1,0,2,1,1,0,0,1,0,0,0,1,NA,0,0,0,0,2,0,0,2,0,6,10,6,0,20,14,1,12,7,NA,61,1,9.3,9,NA,"msq","pat-1"
3,0,3,0,NA,1,0,0,2,0,3,0,2,0,NA,2,2,1,2,0,2,1,0,0,1,3,3,2,0,1,3,0,1,0,2,0,NA,NA,2,3,2,0,3,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,3,0,3,0,NA,1,0,2,3,1,3,0,2,0,29,29,24,7,15,14,1,9,6,NA,63,1,19.8,19.5,NA,"msq","pat-1"
2,0,2,0,NA,2,0,0,1,1,2,0,1,1,NA,0,2,3,2,0,1,0,0,1,1,2,1,1,0,0,2,0,0,0,3,0,NA,NA,1,1,1,0,1,2,0,0,1,2,1,1,0,2,0,3,0,1,0,0,3,0,0,2,0,1,0,NA,0,0,2,2,2,3,0,1,0,24,17,14,1,15,15,3,8,4,NA,64,1,9.3,9,NA,"msq","pat-1"
0,0,0,0,NA,0,0,0,2,2,0,0,3,2,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,1,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,4,12,0,1,13,8,2,9,4,NA,65,1,19.8,19.5,NA,"msq","pat-1"
2,0,2,0,NA,0,0,0,3,0,3,0,0,1,NA,1,2,1,1,0,1,0,0,0,1,1,NA,0,0,0,1,0,0,0,2,0,NA,NA,0,1,1,0,0,2,0,0,1,1,1,0,0,1,0,2,NA,2,0,0,2,0,0,1,0,1,0,NA,0,0,1,2,1,3,1,0,0,21,19,NA,NA,9,11,1,4,4,NA,68,1,19.8,19.5,NA,"msq","pat-1"
2,0,1,0,NA,1,0,0,3,2,1,0,1,1,NA,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,NA,NA,0,1,1,0,3,1,1,2,0,0,0,0,2,3,0,2,0,1,1,1,2,0,0,2,0,0,1,NA,0,0,1,1,3,1,1,1,0,14,17,10,5,10,14,2,4,5,NA,69,1,9.3,9,NA,"msq","pat-1"
2,0,2,0,NA,1,0,0,1,1,1,0,2,2,NA,1,1,1,1,0,1,0,2,1,1,1,1,1,0,0,2,1,0,0,2,0,NA,NA,1,1,1,1,2,2,1,2,1,1,1,1,2,2,0,2,0,1,1,0,1,0,1,1,0,2,2,NA,0,0,1,3,3,2,1,2,0,17,16,12,5,10,11,3,5,5,NA,4,1,9.3,9,NA,"msq","pat-2"
0,0,0,0,NA,0,0,0,1,2,0,0,3,2,NA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,2,0,0,1,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,5,9,0,0,19,3,2,12,6,NA,6,1,19.8,19.5,NA,"msq","pat-2"
1,0,2,0,NA,2,0,0,0,3,2,0,1,1,NA,1,1,2,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,NA,NA,0,0,2,0,2,1,1,2,1,1,0,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0,NA,0,0,2,2,2,3,2,2,1,19,15,9,5,10,12,1,5,3,NA,8,1,19.8,19.5,NA,"msq","pat-2"
1,0,1,0,NA,2,0,0,2,3,1,1,1,2,NA,0,2,2,1,1,1,0,2,1,1,1,1,1,0,0,1,1,0,0,2,0,NA,NA,1,0,1,1,0,1,1,0,1,2,1,2,2,2,1,2,0,1,1,2,2,0,2,1,0,0,2,NA,1,0,0,1,2,1,1,2,0,10,6,10,1,9,14,3,5,3,NA,12,1,19.8,19.5,NA,"msq","pat-2"
0,0,0,0,NA,0,0,0,0,0,0,1,1,2,NA,0,0,1,0,2,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,0,0,0,1,1,0,2,0,2,0,0,0,2,1,2,0,0,1,3,2,0,0,2,0,0,0,3,NA,2,1,0,0,0,0,2,0,0,0,11,0,4,6,11,0,3,2,NA,13,1,9.3,9,NA,"msq","pat-2"
2,0,2,2,NA,1,0,0,1,1,2,0,2,1,NA,1,2,2,2,0,2,1,0,0,0,2,1,1,0,1,1,0,1,0,2,1,NA,NA,1,2,0,1,1,2,0,0,2,1,2,1,1,1,1,2,0,1,0,0,1,0,1,1,0,0,0,NA,1,1,1,2,1,2,0,1,1,21,15,14,5,18,3,3,10,6,NA,14,1,19.8,19.5,NA,"msq","pat-2"
2,0,2,0,NA,1,0,0,3,2,2,1,0,3,NA,0,3,2,2,0,3,1,0,0,0,2,2,2,0,1,1,0,0,0,3,0,NA,NA,2,0,2,0,0,2,0,0,0,2,1,1,2,3,1,2,0,2,0,0,2,0,1,2,0,0,0,NA,0,0,0,1,3,2,0,3,0,19,9,20,1,16,3,6,12,4,NA,15,1,9.3,9,NA,"msq","pat-2"
1,0,0,0,NA,0,0,0,1,1,1,0,1,2,NA,0,2,2,1,1,1,0,3,1,0,1,1,0,0,1,1,1,0,0,1,0,NA,NA,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,3,1,1,0,1,1,0,2,2,NA,0,0,1,0,2,0,1,2,0,6,14,6,0,12,13,3,7,3,NA,18,1,19.8,19.5,NA,"msq","pat-2"
0,0,3,0,NA,0,0,0,1,2,2,0,2,1,NA,1,1,1,1,0,2,1,0,1,0,0,1,0,0,1,0,1,0,0,2,0,NA,NA,2,1,0,1,1,0,0,1,0,1,2,0,3,2,0,1,1,0,0,0,0,0,0,1,0,1,1,NA,0,1,0,0,3,2,0,2,0,10,16,13,6,13,12,1,5,5,NA,22,1,9.3,9,NA,"msq","pat-2"
2,0,1,0,NA,1,0,1,3,1,1,0,2,3,NA,0,2,3,2,1,1,0,3,2,1,1,1,1,0,1,0,2,1,0,3,0,NA,NA,1,0,1,0,0,1,2,0,2,1,2,1,2,3,0,2,1,1,3,2,2,0,3,2,0,0,3,NA,0,0,1,1,3,0,2,2,0,6,6,13,1,13,9,0,9,3,NA,23,1,9.3,9,NA,"msq","pat-2"
2,0,3,0,NA,1,0,0,1,1,2,0,1,2,NA,0,3,3,0,0,2,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,NA,NA,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,2,0,1,1,0,1,0,NA,0,0,0,1,1,2,0,1,0,17,15,16,2,21,14,1,12,8,NA,24,1,19.8,19.5,NA,"msq","pat-2"
2,0,1,0,NA,1,0,0,2,2,2,0,1,2,NA,0,2,2,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,2,0,NA,NA,1,1,1,0,1,1,1,1,2,2,2,2,1,2,1,2,0,2,0,0,1,0,2,1,0,1,0,NA,0,0,0,1,2,2,1,2,0,16,10,13,3,13,9,2,9,3,NA,25,1,19.8,19.5,NA,"msq","pat-2"
3,0,3,0,NA,3,0,0,3,3,3,0,0,3,NA,0,3,3,3,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,NA,NA,3,0,3,0,2,3,0,0,0,3,3,0,3,3,0,3,0,3,0,0,3,0,0,3,0,0,3,NA,0,0,0,3,3,3,0,3,0,24,11,30,2,16,5,5,11,3,NA,26,1,9.3,9,NA,"msq","pat-2"
2,0,2,0,NA,1,0,0,3,1,2,0,0,2,NA,0,2,2,2,0,1,0,0,0,2,2,2,1,0,0,2,0,0,0,3,0,NA,NA,1,0,2,0,0,2,0,0,2,3,2,0,0,3,0,2,0,2,0,0,2,0,2,2,0,0,0,NA,0,0,1,3,2,2,0,2,0,23,11,17,0,18,8,2,9,7,NA,27,1,19.8,19.5,NA,"msq","pat-2"
0,0,2,0,NA,1,0,0,1,1,2,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,2,0,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,2,1,3,0,0,0,18,16,7,1,13,15,6,8,4,NA,28,1,9.3,9,NA,"msq","pat-2"
1,0,1,0,NA,0,0,0,0,0,1,1,2,0,NA,0,1,1,0,1,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,NA,NA,0,1,1,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,NA,1,1,0,2,0,0,1,0,0,13,20,6,5,13,18,0,6,5,NA,30,1,19.8,19.5,NA,"msq","pat-2"
2,0,2,0,NA,1,0,0,2,2,1,0,1,2,NA,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,2,1,0,2,1,2,0,0,0,2,1,0,1,0,1,1,0,0,1,NA,0,0,2,2,1,2,0,1,0,17,8,7,0,17,12,1,10,5,NA,33,1,19.8,19.5,NA,"msq","pat-2"
2,0,2,0,NA,2,0,0,1,2,2,0,1,1,NA,2,0,0,1,0,0,0,0,0,1,2,1,1,0,0,2,0,0,0,2,0,NA,NA,0,1,1,0,2,2,0,0,1,1,0,NA,0,1,0,1,0,2,0,0,1,2,1,1,0,1,0,NA,0,0,1,2,1,2,0,1,0,22,NA,10,2,17,9,3,9,7,NA,34,1,19.8,19.5,NA,"msq","pat-2"
1,0,1,0,NA,1,0,0,1,1,1,0,1,2,NA,0,1,2,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,NA,NA,1,0,1,0,0,1,0,1,2,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,0,0,2,NA,0,0,1,1,1,0,0,1,0,10,10,8,3,9,8,1,5,2,NA,39,1,9.3,9,NA,"msq","pat-2"
2,0,2,0,NA,1,0,1,2,2,1,0,1,2,NA,0,2,2,1,0,2,0,1,0,1,1,1,1,0,0,1,0,0,0,2,0,NA,NA,1,0,1,0,0,1,0,0,1,1,1,0,1,2,0,2,0,1,1,1,2,0,1,1,0,0,1,NA,0,0,2,2,2,1,0,2,0,16,11,13,0,15,7,0,11,4,NA,40,1,9.3,9,NA,"msq","pat-2"
