"Tuna.hid","Tuna.id","Tuna.choice","price.skw","price.cosw","price.sko","price.coso","price.pw"
2437,4,"sko",0.69,0.69,0.59,0.69,0.65
2438,1,"skw",0.39,0.87,0.39,0.87,0.69
2438,2,"skw",0.39,0.87,0.39,0.87,0.69
2438,3,"sko",0.39,0.87,0.39,0.87,0.69
2439,1,"skw",0.49,0.89,0.49,0.89,0.67
2439,2,"skw",0.89,0.79,0.89,0.89,0.67
2439,3,"skw",0.69,0.69,0.69,0.69,0.65
2439,4,"cosw",0.89,0.59,0.89,0.39,0.67
2440,1,"skw",0.49,0.79,0.89,0.89,0.67
2440,2,"skw",0.87,0.99,0.89,0.59,0.67
2440,3,"skw",0.49,0.49,0.89,0.49,0.67
2440,4,"skw",0.69,0.69,0.69,0.69,0.65
2440,5,"skw",0.29,0.69,0.29,0.69,0.17
2440,6,"sko",0.69,0.89,0.49,0.89,0.67
2440,7,"coso",0.67,0.67,0.67,0.39,0.65
2440,8,"coso",0.69,0.87,0.69,0.29,0.65
2441,1,"skw",0.69,0.89,0.89,0.79,0.67
2441,2,"skw",0.49,0.49,0.89,0.49,0.67
2442,1,"skw",0.49,0.79,0.89,0.89,0.67
2442,2,"cosw",0.69,0.5,0.69,0.69,0.65
2443,1,"skw",0.49,0.39,0.89,0.39,0.67
2444,1,"skw",0.69,0.89,0.89,0.89,0.59
2445,1,"skw",0.49,0.39,0.89,0.39,0.67
2446,1,"skw",0.69,0.68,0.69,0.68,0.59
2446,2,"skw",0.49,0.89,0.89,0.45,0.67
2446,3,"coso",0.67,0.67,0.67,0.39,0.65
2446,4,"coso",0.69,0.69,0.69,0.39,0.65
2446,5,"coso",0.69,0.87,0.69,0.29,0.65
2446,6,"coso",0.69,0.87,0.69,0.29,0.65
2447,1,"skw",0.82,0.87,0.69,0.87,0.69
2448,1,"sko",0.89,0.79,0.49,0.89,0.67
2449,1,"skw",0.29,0.39,0.89,0.39,0.67
2449,2,"skw",0.49,0.49,0.89,0.49,0.67
2449,3,"sko",0.69,0.84,0.69,0.89,0.59
2449,4,"sko",0.69,0.68,0.69,0.68,0.59
2449,5,"sko",0.89,0.79,0.49,0.79,0.67
2450,1,"skw",0.49,0.89,0.89,0.45,0.67
2451,1,"sko",0.69,0.89,0.69,0.89,0.59
2452,1,"sko",0.89,0.39,0.49,0.39,0.67
2452,2,"sko",0.89,0.79,0.49,0.89,0.67
2452,3,"sko",0.69,0.89,0.49,0.89,0.67
2452,4,"sko",0.89,0.89,0.49,0.45,0.67
2452,5,"sko",0.69,0.79,0.59,0.89,0.67
2453,1,"cosw",0.69,0.89,0.69,0.89,0.67
2454,1,"skw",0.59,0.89,0.89,0.89,0.59
2455,1,"skw",0.29,0.39,0.89,0.39,0.67
2455,2,"skw",0.29,0.39,0.89,0.39,0.67
2456,1,"skw",0.49,0.79,0.89,0.79,0.67
2456,2,"skw",0.29,0.39,0.89,0.39,0.67
2457,1,"cosw",0.89,0.89,0.89,0.89,0.59
2458,1,"skw",0.29,0.39,0.89,0.39,0.67
2458,2,"sko",0.49,0.79,0.59,0.89,0.67
2459,1,"skw",0.29,0.89,0.29,0.89,0.67
2460,1,"skw",0.49,0.79,0.89,0.79,0.67
2460,2,"skw",0.49,0.79,0.89,0.89,0.67
2461,1,"skw",0.69,0.68,0.69,0.68,0.59
2461,2,"skw",0.49,0.39,0.89,0.39,0.67
2461,3,"skw",0.49,0.89,0.89,0.45,0.67
2461,4,"skw",0.89,0.79,0.89,0.79,0.67
2461,5,"skw",0.29,0.39,0.89,0.39,0.67
2461,6,"skw",0.87,0.99,0.89,0.59,0.67
2461,7,"skw",0.87,0.99,0.89,0.59,0.67
2461,8,"skw",0.89,0.79,0.69,0.79,0.67
2461,9,"skw",0.59,0.79,0.89,0.89,0.67
2461,10,"skw",0.59,0.79,0.89,0.89,0.67
2461,11,"skw",0.87,0.87,0.37,0.87,0.67
2461,12,"skw",0.87,0.87,0.69,0.87,0.67
2461,13,"skw",0.82,0.87,0.69,0.87,0.69
2461,14,"skw",0.59,0.67,0.67,0.69,0.65
2461,15,"cosw",0.69,0.87,0.69,0.87,0.67
2461,16,"cosw",0.69,0.87,0.69,0.87,0.69
2461,17,"cosw",0.82,0.87,0.82,0.57,0.65
2461,18,"sko",0.69,0.89,0.49,0.89,0.67
2461,19,"sko",0.89,0.89,0.49,0.79,0.67
2462,1,"skw",0.69,0.68,0.69,0.68,0.59
2462,2,"skw",0.49,0.39,0.89,0.39,0.67
2463,1,"skw",0.89,0.89,0.69,0.89,0.67
2463,2,"skw",0.89,0.89,0.49,0.79,0.67
2463,3,"skw",0.29,0.39,0.89,0.39,0.67
2463,4,"skw",0.49,0.49,0.89,0.49,0.67
2463,5,"skw",0.87,0.69,0.69,0.69,0.67
2463,6,"skw",0.87,0.87,0.69,0.87,0.67
2463,7,"skw",0.82,0.87,0.39,0.87,0.69
2463,8,"cosw",0.69,0.5,0.69,0.69,0.65
2463,9,"coso",0.67,0.67,0.67,0.39,0.65
2464,1,"skw",0.69,0.89,0.69,0.89,0.59
2464,2,"skw",0.89,0.79,0.89,0.79,0.67
2464,3,"skw",0.89,0.79,0.89,0.79,0.67
2464,4,"skw",0.89,0.99,0.89,0.59,0.67
2464,5,"skw",0.89,0.89,0.69,0.89,0.67
2464,6,"skw",0.87,0.89,0.89,0.89,0.67
2464,7,"skw",0.87,0.87,0.69,0.87,0.67
2464,8,"skw",0.82,0.69,0.69,0.69,0.65
2465,1,"sko",0.89,0.79,0.49,0.79,0.67
2465,2,"sko",0.89,0.39,0.49,0.39,0.67
2466,1,"skw",0.89,0.79,0.89,0.79,0.67
2466,2,"skw",0.89,0.99,0.89,0.59,0.67
2466,3,"skw",0.89,0.99,0.89,0.59,0.67
2466,4,"skw",0.82,0.87,0.39,0.87,0.69
2466,5,"skw",0.88,0.69,0.69,0.69,0.65
2466,6,"sko",0.69,0.84,0.69,0.89,0.59
2466,7,"sko",0.89,0.79,0.89,0.89,0.67
2467,1,"skw",0.59,0.89,0.89,0.89,0.59
2467,2,"skw",0.29,0.39,0.89,0.39,0.67
2467,3,"skw",0.49,0.49,0.89,0.49,0.67
2467,4,"cosw",0.69,0.5,0.69,0.69,0.65
2467,5,"sko",0.89,0.89,0.59,0.89,0.59
2467,6,"coso",0.67,0.67,0.67,0.39,0.65
2467,7,"coso",0.69,0.69,0.69,0.39,0.65
2467,8,"coso",0.69,0.69,0.69,0.5,0.65
2467,9,"coso",0.69,0.87,0.69,0.29,0.65
2467,10,"coso",0.69,0.87,0.69,0.29,0.65
2468,1,"skw",0.69,0.89,0.89,0.89,0.59
2468,2,"skw",0.89,0.79,0.89,0.79,0.67
2468,3,"sko",0.49,0.89,0.89,0.89,0.67
2469,1,"skw",0.59,0.79,0.69,0.89,0.67
2469,2,"skw",0.82,0.57,0.82,0.57,0.65
2469,3,"sko",0.89,0.69,0.59,0.69,0.67
2470,1,"cosw",0.69,0.87,0.69,0.69,0.65
2470,2,"sko",0.89,0.79,0.49,0.79,0.67
2470,3,"coso",0.69,0.69,0.69,0.39,0.65
2471,1,"sko",0.89,0.79,0.49,0.79,0.67
2471,2,"sko",0.69,0.89,0.49,0.89,0.67
2472,1,"skw",0.69,0.68,0.69,0.68,0.59
2472,2,"coso",0.69,0.87,0.69,0.29,0.65
2473,1,"skw",0.89,0.79,0.89,0.79,0.67
2473,2,"skw",0.69,0.89,0.69,0.89,0.67
2473,3,"skw",0.89,0.39,0.69,0.39,0.65
2474,1,"skw",0.82,0.87,0.69,0.87,0.69
2474,2,"skw",0.82,0.67,0.67,0.67,0.69
2475,1,"skw",0.29,0.39,0.89,0.39,0.67
2476,1,"skw",0.69,0.89,0.89,0.89,0.59
2477,1,"coso",0.67,0.67,0.67,0.39,0.65
2478,1,"skw",0.49,0.49,0.89,0.49,0.67
2478,2,"cosw",0.69,0.81,0.69,0.87,0.65
2479,1,"skw",0.69,0.68,0.69,0.68,0.59
2480,1,"skw",0.89,0.89,0.89,0.89,0.59
2480,2,"skw",0.69,0.89,0.89,0.89,0.59
2480,3,"skw",0.89,0.89,0.69,0.89,0.59
2480,4,"skw",0.89,0.79,0.89,0.89,0.67
2480,5,"skw",0.89,0.79,0.69,0.89,0.67
2480,6,"skw",0.89,0.89,0.29,0.89,0.67
2480,7,"skw",0.89,0.89,0.89,0.45,0.67
2480,8,"skw",0.89,0.89,0.89,0.79,0.67
2480,9,"skw",0.89,0.89,0.49,0.79,0.67
2480,10,"skw",0.89,0.89,0.69,0.89,0.67
2480,11,"skw",0.8,0.79,0.69,0.89,0.67
2480,12,"skw",0.82,0.87,0.39,0.87,0.69
2480,13,"skw",0.82,0.69,0.69,0.69,0.65
2480,14,"skw",0.87,0.87,0.69,0.87,0.65
2480,15,"skw",0.88,0.69,0.29,0.69,0.17
2481,1,"skw",0.29,0.39,0.89,0.39,0.67
2481,2,"skw",0.87,0.87,0.69,0.87,0.67
2482,1,"skw",0.49,0.89,0.49,0.89,0.67
2482,2,"skw",0.49,0.89,0.49,0.89,0.67
2482,3,"skw",0.49,0.79,0.49,0.89,0.67
2482,4,"skw",0.59,0.79,0.49,0.89,0.67
2482,5,"skw",0.29,0.87,0.29,0.87,0.65
2482,6,"cosw",0.89,0.39,0.89,0.39,0.67
2482,7,"cosw",0.89,0.59,0.89,0.39,0.67
2482,8,"cosw",0.89,0.39,0.89,0.39,0.67
2482,9,"cosw",0.89,0.59,0.89,0.39,0.67
2482,10,"cosw",0.82,0.5,0.69,0.69,0.65
2482,11,"cosw",0.82,0.81,0.82,0.57,0.65
2482,12,"coso",0.69,0.69,0.69,0.39,0.65
2482,13,"coso",0.69,0.87,0.69,0.29,0.65
2483,1,"skw",0.69,0.89,0.69,0.89,0.59
2483,2,"skw",0.69,0.89,0.69,0.89,0.59
2483,3,"skw",0.49,0.89,0.89,0.45,0.67
2483,4,"sko",0.69,0.87,0.69,0.87,0.69
2484,1,"skw",0.49,0.39,0.89,0.39,0.67
2484,2,"skw",0.29,0.39,0.89,0.39,0.67
2484,3,"cosw",0.89,0.39,0.89,0.39,0.67
2484,4,"cosw",0.89,0.59,0.89,0.39,0.67
2485,1,"skw",0.69,0.89,0.69,0.89,0.67
2485,2,"skw",0.59,0.89,0.49,0.79,0.67
2485,3,"skw",0.89,0.79,0.89,0.59,0.67
2485,4,"skw",0.89,0.99,0.89,0.59,0.67
2485,5,"skw",0.69,0.79,0.69,0.89,0.67
2485,6,"cosw",0.89,0.59,0.89,0.39,0.67
2485,7,"cosw",0.89,0.79,0.89,0.89,0.67
2486,1,"skw",0.89,0.89,0.85,0.89,0.59
2486,2,"skw",0.69,0.89,0.69,0.89,0.59
2486,3,"skw",0.69,0.68,0.69,0.68,0.59
2486,4,"skw",0.69,0.89,0.89,0.89,0.59
2486,5,"skw",0.89,0.89,0.89,0.89,0.67
2486,6,"skw",0.89,0.79,0.89,0.79,0.67
2486,7,"skw",0.69,0.89,0.69,0.89,0.67
2486,8,"skw",0.29,0.89,0.29,0.89,0.67
2486,9,"skw",0.59,0.89,0.29,0.89,0.67
2486,10,"skw",0.89,0.89,0.89,0.45,0.67
2486,11,"skw",0.59,0.89,0.49,0.79,0.67
2486,12,"skw",0.59,0.89,0.49,0.79,0.67
2486,13,"skw",0.89,0.99,0.89,0.59,0.67
2486,14,"skw",0.49,0.89,0.49,0.89,0.67
2486,15,"skw",0.69,0.79,0.69,0.89,0.67
2486,16,"skw",0.59,0.79,0.49,0.89,0.67
2486,17,"skw",0.87,0.69,0.69,0.69,0.67
2486,18,"skw",0.69,0.87,0.69,0.87,0.67
2486,19,"skw",0.69,0.87,0.69,0.87,0.67
2486,20,"skw",0.39,0.87,0.39,0.87,0.67
2486,21,"skw",0.29,0.69,0.29,0.69,0.17
2486,22,"cosw",0.89,0.39,0.89,0.39,0.67
2486,23,"cosw",0.69,0.39,0.69,0.39,0.65
2486,24,"cosw",0.69,0.39,0.69,0.39,0.65
2486,25,"sko",0.69,0.87,0.69,0.87,0.67
2486,26,"coso",0.89,0.69,0.69,0.69,0.67
2486,27,"coso",0.39,0.87,0.39,0.87,0.69
2486,28,"coso",0.67,0.67,0.67,0.39,0.65
2486,29,"coso",0.69,0.39,0.69,0.39,0.65
2486,30,"coso",0.69,0.69,0.69,0.39,0.65
2486,31,"coso",0.82,0.59,0.82,0.59,0.65
2486,32,"pw",0.69,0.89,0.69,0.89,0.59
2486,33,"pw",0.89,0.39,0.89,0.39,0.67
2486,34,"pw",0.89,0.99,0.89,0.59,0.67
2486,35,"pw",0.89,0.99,0.89,0.59,0.67
2486,36,"pw",0.69,0.89,0.69,0.89,0.67
2486,37,"pw",0.69,0.39,0.69,0.39,0.67
2487,1,"sko",0.69,0.84,0.69,0.89,0.59
2487,2,"sko",0.49,0.89,0.49,0.89,0.67
2487,3,"sko",0.89,0.79,0.59,0.89,0.67
2488,1,"skw",0.29,0.39,0.89,0.39,0.67
2488,2,"skw",0.59,0.79,0.69,0.89,0.67
2488,3,"skw",0.59,0.79,0.89,0.89,0.67
2488,4,"sko",0.89,0.69,0.59,0.69,0.67
2488,5,"pw",0.89,0.99,0.89,0.59,0.67
2489,1,"sko",0.69,0.68,0.69,0.68,0.59
2490,1,"skw",0.89,0.89,0.89,0.89,0.59
2490,2,"skw",0.59,0.89,0.89,0.89,0.59
2490,3,"skw",0.49,0.39,0.89,0.39,0.67
2490,4,"skw",0.89,0.79,0.69,0.89,0.67
2490,5,"skw",0.29,0.39,0.89,0.39,0.67
2490,6,"skw",0.49,0.49,0.89,0.49,0.67
2490,7,"cosw",0.89,0.89,0.89,0.89,0.59
2490,8,"cosw",0.69,0.89,0.69,0.89,0.67
2490,9,"cosw",0.69,0.89,0.69,0.89,0.67
2490,10,"cosw",0.89,0.89,0.89,0.45,0.67
2490,11,"cosw",0.69,0.89,0.69,0.89,0.67
2490,12,"cosw",0.82,0.5,0.69,0.69,0.65
2490,13,"cosw",0.69,0.5,0.69,0.69,0.65
2490,14,"cosw",0.33,0.5,0.33,0.69,0.65
2490,15,"sko",0.89,0.79,0.89,0.79,0.67
2490,16,"sko",0.89,0.99,0.89,0.59,0.67
2490,17,"coso",0.67,0.67,0.67,0.39,0.65
2490,18,"coso",0.69,0.87,0.69,0.29,0.65
2491,1,"skw",0.69,0.68,0.69,0.68,0.59
2491,2,"coso",0.67,0.67,0.67,0.39,0.65
2492,1,"skw",0.29,0.39,0.89,0.39,0.67
2492,2,"sko",0.89,0.89,0.59,0.89,0.59
2492,3,"sko",0.89,0.79,0.49,0.89,0.67
2492,4,"sko",0.89,0.89,0.49,0.45,0.67
2493,1,"skw",0.29,0.39,0.89,0.39,0.67
2493,2,"coso",0.82,0.69,0.82,0.29,0.65
2493,3,"coso",0.88,0.69,0.82,0.29,0.65
2494,1,"sko",0.69,0.79,0.69,0.89,0.67
2494,2,"sko",0.49,0.89,0.49,0.79,0.67
2494,3,"sko",0.49,0.89,0.59,0.79,0.67
2494,4,"sko",0.49,0.89,0.49,0.89,0.67
2494,5,"sko",0.49,0.89,0.49,0.89,0.67
2494,6,"sko",0.69,0.79,0.69,0.89,0.67
2494,7,"sko",0.49,0.79,0.49,0.89,0.67
2494,8,"sko",0.49,0.79,0.59,0.89,0.67
2494,9,"sko",0.37,0.87,0.37,0.87,0.67
2494,10,"sko",0.39,0.87,0.39,0.87,0.67
2494,11,"coso",0.89,0.39,0.89,0.39,0.67
2494,12,"coso",0.89,0.39,0.89,0.39,0.67
2494,13,"coso",0.89,0.39,0.89,0.59,0.67
2494,14,"coso",0.89,0.49,0.89,0.49,0.67
2494,15,"coso",0.89,0.49,0.89,0.59,0.67
2495,1,"skw",0.37,0.87,0.37,0.87,0.67
2495,2,"sko",0.49,0.89,0.49,0.89,0.67
2496,1,"skw",0.89,0.89,0.89,0.89,0.59
2497,1,"skw",0.59,0.79,0.49,0.89,0.67
2497,2,"skw",0.67,0.67,0.67,0.69,0.65
2497,3,"skw",0.33,0.69,0.33,0.69,0.65
2498,1,"skw",0.59,0.89,0.89,0.89,0.59
2499,1,"skw",0.29,0.89,0.29,0.89,0.67
2499,2,"skw",0.49,0.89,0.89,0.45,0.67
2499,3,"skw",0.49,0.79,0.49,0.89,0.67
2499,4,"skw",0.59,0.79,0.49,0.89,0.67
2499,5,"skw",0.37,0.87,0.37,0.87,0.67
2499,6,"skw",0.39,0.87,0.39,0.87,0.67
2499,7,"skw",0.39,0.87,0.39,0.87,0.69
2499,8,"skw",0.33,0.69,0.33,0.69,0.65
2499,9,"cosw",0.89,0.39,0.89,0.39,0.67
2499,10,"cosw",0.89,0.59,0.89,0.39,0.67
2499,11,"cosw",0.89,0.49,0.89,0.49,0.67
2499,12,"cosw",0.89,0.59,0.89,0.49,0.67
2499,13,"cosw",0.69,0.59,0.69,0.59,0.67
2499,14,"cosw",0.69,0.39,0.69,0.39,0.65
2500,1,"skw",0.49,0.79,0.89,0.79,0.67
2500,2,"cosw",0.89,0.89,0.89,0.89,0.67
2501,1,"skw",0.49,0.89,0.49,0.89,0.67
2501,2,"skw",0.37,0.87,0.37,0.87,0.67
2501,3,"cosw",0.89,0.59,0.89,0.49,0.67
2501,4,"cosw",0.69,0.39,0.69,0.39,0.67
2502,1,"skw",0.49,0.89,0.49,0.89,0.67
2502,2,"skw",0.49,0.89,0.49,0.89,0.67
2503,1,"skw",0.49,0.89,0.89,0.45,0.67
2503,2,"skw",0.89,0.79,0.89,0.79,0.67
2503,3,"skw",0.29,0.39,0.89,0.39,0.67
2503,4,"skw",0.49,0.49,0.89,0.49,0.67
2503,5,"cosw",0.89,0.39,0.89,0.39,0.67
2503,6,"cosw",0.89,0.59,0.89,0.39,0.67
2504,1,"skw",0.69,0.68,0.69,0.68,0.59
2504,2,"skw",0.59,0.89,0.89,0.89,0.59
2504,3,"skw",0.49,0.89,0.89,0.45,0.67
2504,4,"skw",0.29,0.39,0.89,0.39,0.67
2505,1,"skw",0.89,0.89,0.69,0.89,0.67
2505,2,"skw",0.89,0.79,0.89,0.59,0.67
2505,3,"coso",0.67,0.67,0.67,0.39,0.65
2506,1,"skw",0.69,0.89,0.89,0.89,0.59
2506,2,"skw",0.69,0.89,0.89,0.89,0.59
2506,3,"skw",0.29,0.39,0.89,0.39,0.67
2506,4,"pw",0.89,0.89,0.89,0.89,0.67
2507,1,"skw",0.49,0.49,0.89,0.49,0.67
2507,2,"coso",0.67,0.67,0.67,0.39,0.65
2508,1,"cosw",0.89,0.89,0.89,0.89,0.59
2508,2,"cosw",0.89,0.89,0.89,0.89,0.59
2509,1,"skw",0.69,0.68,0.69,0.68,0.59
2509,2,"skw",0.69,0.89,0.89,0.89,0.59
2509,3,"skw",0.69,0.89,0.89,0.89,0.59
2509,4,"skw",0.69,0.89,0.69,0.89,0.59
2509,5,"skw",0.49,0.89,0.89,0.45,0.67
2509,6,"skw",0.69,0.89,0.49,0.79,0.67
2509,7,"skw",0.49,0.49,0.89,0.49,0.67
2509,8,"skw",0.69,0.79,0.69,0.89,0.67
2509,9,"skw",0.67,0.67,0.67,0.69,0.65
2509,10,"skw",0.82,0.69,0.82,0.69,0.65
2509,11,"cosw",0.89,0.79,0.89,0.79,0.67
2509,12,"cosw",0.69,0.89,0.69,0.89,0.67
2509,13,"cosw",0.69,0.69,0.69,0.69,0.67
2509,14,"cosw",0.69,0.87,0.69,0.87,0.69
2509,15,"cosw",0.69,0.65,0.69,0.65,0.65
2509,16,"cosw",0.82,0.57,0.82,0.57,0.65
2509,17,"cosw",0.88,0.69,0.82,0.69,0.65
2509,18,"coso",0.67,0.67,0.67,0.39,0.65
2509,19,"pw",0.89,0.99,0.89,0.59,0.67
2510,1,"skw",0.69,0.68,0.69,0.68,0.59
2510,2,"skw",0.69,0.68,0.69,0.68,0.59
2510,3,"skw",0.59,0.89,0.89,0.89,0.59
2510,4,"skw",0.89,0.89,0.89,0.89,0.59
2510,5,"skw",0.89,0.89,0.59,0.89,0.59
2510,6,"skw",0.89,0.89,0.89,0.89,0.67
2510,7,"skw",0.89,0.79,0.89,0.79,0.67
2510,8,"skw",0.89,0.79,0.89,0.79,0.67
2510,9,"skw",0.89,0.39,0.89,0.39,0.67
2510,10,"skw",0.89,0.79,0.89,0.89,0.67
2510,11,"skw",0.89,0.79,0.89,0.89,0.67
2510,12,"skw",0.49,0.89,0.89,0.45,0.67
2510,13,"skw",0.29,0.39,0.89,0.39,0.67
2510,14,"skw",0.89,0.99,0.89,0.59,0.67
2510,15,"skw",0.87,0.99,0.89,0.59,0.67
2510,16,"skw",0.49,0.49,0.89,0.49,0.67
2510,17,"skw",0.49,0.49,0.89,0.49,0.67
2510,18,"skw",0.87,0.89,0.89,0.89,0.67
2510,19,"skw",0.87,0.39,0.69,0.39,0.67
2510,20,"skw",0.87,0.69,0.69,0.69,0.67
2510,21,"skw",0.87,0.69,0.69,0.69,0.67
2510,22,"skw",0.87,0.87,0.37,0.87,0.67
2510,23,"skw",0.87,0.87,0.69,0.87,0.67
2510,24,"skw",0.87,0.87,0.69,0.87,0.67
2510,25,"skw",0.87,0.87,0.69,0.87,0.67
2510,26,"skw",0.82,0.87,0.69,0.87,0.69
2510,27,"skw",0.89,0.87,0.69,0.69,0.65
2510,28,"cosw",0.69,0.5,0.69,0.69,0.65
2510,29,"coso",0.67,0.67,0.67,0.39,0.65
2511,1,"skw",0.89,0.39,0.89,0.39,0.67
2511,2,"skw",0.89,0.79,0.89,0.59,0.67
2511,3,"sko",0.89,0.99,0.89,0.59,0.67
2511,4,"sko",0.69,0.89,0.89,0.89,0.67
2511,5,"sko",0.69,0.87,0.82,0.87,0.69
2511,6,"coso",0.89,0.99,0.89,0.89,0.67
2512,1,"skw",0.89,0.39,0.89,0.39,0.67
2512,2,"cosw",0.81,0.87,0.81,0.69,0.65
2513,1,"skw",0.49,0.79,0.89,0.79,0.67
2513,2,"coso",0.67,0.67,0.67,0.39,0.65
2514,1,"skw",0.59,0.89,0.89,0.89,0.59
2514,2,"skw",0.49,0.89,0.89,0.45,0.67
2514,3,"skw",0.49,0.89,0.49,0.89,0.67
2515,1,"skw",0.49,0.39,0.89,0.39,0.67
2515,2,"skw",0.49,0.79,0.89,0.89,0.67
2515,3,"skw",0.49,0.89,0.69,0.89,0.67
2515,4,"skw",0.89,0.89,0.89,0.45,0.67
2516,1,"skw",0.49,0.89,0.89,0.45,0.67
2517,1,"skw",0.69,0.87,0.69,0.87,0.67
2518,1,"skw",0.59,0.89,0.89,0.89,0.59
2518,2,"skw",0.8,0.79,0.69,0.89,0.67
2518,3,"skw",0.89,0.79,0.89,0.89,0.67
2519,1,"sko",0.69,0.68,0.69,0.68,0.59
2519,2,"sko",0.89,0.79,0.49,0.79,0.67
2520,1,"cosw",0.69,0.5,0.69,0.69,0.65
2520,2,"pw",0.82,0.59,0.82,0.59,0.65
2521,1,"coso",0.67,0.67,0.67,0.39,0.65
2522,1,"skw",0.59,0.89,0.89,0.89,0.59
2522,2,"skw",0.59,0.89,0.89,0.89,0.59
2522,3,"skw",0.49,0.39,0.89,0.39,0.67
2522,4,"skw",0.49,0.89,0.89,0.45,0.67
2522,5,"skw",0.29,0.39,0.89,0.39,0.67
2522,6,"skw",0.29,0.39,0.89,0.39,0.67
2522,7,"skw",0.49,0.49,0.89,0.49,0.67
2522,8,"cosw",0.69,0.5,0.69,0.69,0.65
2522,9,"cosw",0.69,0.5,0.69,0.69,0.65
2522,10,"sko",0.69,0.79,0.49,0.89,0.67
2522,11,"sko",0.69,0.79,0.49,0.89,0.67
2522,12,"sko",0.67,0.67,0.59,0.69,0.65
2522,13,"coso",0.67,0.67,0.67,0.39,0.65
2522,14,"coso",0.67,0.67,0.67,0.39,0.65
2522,15,"coso",0.69,0.69,0.69,0.39,0.65
2522,16,"coso",0.69,0.87,0.69,0.29,0.65
2523,1,"skw",0.69,0.89,0.69,0.89,0.67
2523,2,"skw",0.89,0.99,0.89,0.59,0.67
2523,3,"coso",0.89,0.39,0.89,0.59,0.67
2524,1,"skw",0.49,0.39,0.89,0.39,0.67
2524,2,"sko",0.89,0.39,0.49,0.39,0.67
2524,3,"sko",0.49,0.89,0.59,0.79,0.67
2525,1,"coso",0.82,0.69,0.69,0.5,0.65
2526,1,"skw",0.59,0.89,0.89,0.89,0.59
2526,2,"skw",0.89,0.89,0.59,0.89,0.59
2526,3,"skw",0.59,0.79,0.69,0.89,0.67
2526,4,"coso",0.69,0.69,0.69,0.39,0.65
2527,1,"skw",0.49,0.89,0.89,0.45,0.67
2527,2,"skw",0.29,0.39,0.89,0.39,0.67
2527,3,"skw",0.82,0.69,0.82,0.69,0.65
2527,4,"cosw",0.39,0.87,0.39,0.87,0.67
2527,5,"coso",0.69,0.69,0.69,0.39,0.65
2527,6,"coso",0.69,0.87,0.69,0.29,0.65
2528,1,"sko",0.89,0.79,0.49,0.89,0.67
2529,1,"skw",0.49,0.79,0.89,0.79,0.67
2529,2,"skw",0.49,0.49,0.89,0.49,0.67
2530,1,"skw",0.29,0.39,0.89,0.39,0.67
2530,2,"skw",0.59,0.79,0.89,0.89,0.67
2530,3,"sko",0.89,0.79,0.49,0.79,0.67
2530,4,"sko",0.89,0.39,0.49,0.39,0.67
2530,5,"sko",0.89,0.79,0.49,0.89,0.67
2531,1,"skw",0.89,0.89,0.59,0.89,0.59
2531,2,"skw",0.49,0.39,0.89,0.39,0.67
2531,3,"skw",0.89,0.99,0.89,0.59,0.67
2531,4,"skw",0.49,0.49,0.89,0.49,0.67
2531,5,"skw",0.89,0.89,0.49,0.89,0.67
2531,6,"skw",0.87,0.69,0.69,0.69,0.67
2531,7,"skw",0.87,0.69,0.69,0.69,0.67
2531,8,"skw",0.82,0.69,0.82,0.69,0.65
2531,9,"coso",0.69,0.69,0.69,0.39,0.65
2532,1,"coso",0.69,0.59,0.69,0.59,0.67
2533,1,"skw",0.49,0.89,0.49,0.79,0.67
2533,2,"skw",0.49,0.79,0.49,0.89,0.67
2533,3,"skw",0.59,0.79,0.49,0.89,0.67
2533,4,"skw",0.37,0.87,0.37,0.87,0.67
2533,5,"skw",0.39,0.87,0.39,0.87,0.67
2533,6,"cosw",0.89,0.39,0.89,0.39,0.67
2533,7,"cosw",0.89,0.59,0.89,0.39,0.67
2533,8,"cosw",0.82,0.5,0.69,0.69,0.65
2533,9,"sko",0.49,0.89,0.59,0.79,0.67
2533,10,"coso",0.67,0.67,0.67,0.39,0.65
2533,11,"coso",0.88,0.69,0.82,0.29,0.65
2534,1,"skw",0.49,0.79,0.89,0.89,0.67
2534,2,"skw",0.29,0.89,0.29,0.89,0.67
2534,3,"skw",0.49,0.89,0.89,0.45,0.67
2535,1,"skw",0.89,0.89,0.49,0.89,0.67
2535,2,"cosw",0.69,0.5,0.69,0.69,0.65
2536,1,"skw",0.29,0.39,0.89,0.39,0.67
2536,2,"skw",0.49,0.49,0.89,0.49,0.67
2536,3,"sko",0.89,0.89,0.69,0.89,0.59
2536,4,"sko",0.89,0.89,0.59,0.89,0.59
2536,5,"sko",0.69,0.39,0.59,0.39,0.65
2536,6,"coso",0.67,0.67,0.67,0.39,0.65
2536,7,"coso",0.69,0.69,0.69,0.39,0.65
2536,8,"coso",0.69,0.69,0.69,0.5,0.65
2536,9,"coso",0.69,0.87,0.69,0.29,0.65
2537,1,"skw",0.49,0.79,0.49,0.89,0.67
2537,2,"skw",0.69,0.87,0.69,0.87,0.65
2537,3,"cosw",0.69,0.39,0.69,0.39,0.65
2538,1,"sko",0.69,0.69,0.59,0.69,0.65
2539,1,"skw",0.49,0.79,0.89,0.79,0.67
2539,2,"skw",0.81,0.49,0.89,0.49,0.67
2539,3,"skw",0.69,0.65,0.69,0.65,0.65
2539,4,"skw",0.82,0.59,0.82,0.59,0.65
