"Ketchup.hid","Ketchup.id","Ketchup.choice","price.heinz","price.hunts","price.delmonte","price.stb"
1470,1,"heinz",0.99,1.19,1.49,0.95
1470,2,"heinz",0.99,1.53,1.49,0.95
1470,3,"stb",0.99,1.36,1.39,0.95
1471,1,"heinz",0.99,1.53,1.47,0.95
1471,2,"delmonte",1.46,1.43,0.89,0.99
1471,3,"stb",1.46,1.43,1.47,0.79
1472,1,"heinz",0.99,1.39,1.49,0.89
1473,1,"heinz",1.19,1.36,1.49,0.95
1473,2,"hunts",1.39,0.89,1.49,0.89
1473,3,"hunts",1.39,0.89,1.49,0.95
1473,4,"hunts",1.46,1.19,1.49,0.95
1473,5,"hunts",1.46,1.19,1.49,0.95
1474,1,"heinz",1.19,1.36,1.39,0.95
1474,2,"stb",1.19,1.29,1.39,0.95
1474,3,"stb",1.46,1.29,1.39,0.95
1474,4,"stb",1.46,1.43,1.45,0.75
1475,1,"delmonte",1.39,0.79,1.39,0.95
1476,1,"heinz",1.19,1.39,1.49,0.89
1476,2,"heinz",1.39,1.36,1.39,0.95
1476,3,"heinz",0.99,0.99,1.46,0.95
1476,4,"heinz",0.99,0.99,1.46,0.95
1476,5,"heinz",1.19,1.53,1.46,0.95
1476,6,"heinz",0.79,1.43,1.46,0.99
1476,7,"hunts",1.39,0.89,1.39,0.95
1476,8,"hunts",1.46,1.53,1.46,0.95
1476,9,"hunts",1.46,1.43,1.46,0.99
1477,1,"heinz",0.99,1.43,1.46,0.99
1478,1,"heinz",0.99,1.39,1.49,0.89
1478,2,"heinz",0.99,1.36,1.39,0.95
1478,3,"heinz",1.46,1.44,1.46,0.95
1478,4,"heinz",1.46,1.36,1.39,0.95
1479,1,"hunts",1.19,0.89,1.39,0.95
1480,1,"heinz",0.99,1.39,1.49,0.89
1480,2,"heinz",1.39,0.79,1.39,0.95
1480,3,"heinz",1.19,1.36,1.46,0.95
1480,4,"heinz",0.99,1.19,1.46,0.95
1480,5,"heinz",0.99,1.43,1.46,0.99
1480,6,"heinz",0.79,1.43,1.46,0.99
1480,7,"hunts",1.39,0.89,1.49,0.89
1480,8,"hunts",1.19,1.53,1.46,0.95
1480,9,"delmonte",1.39,1.39,1.45,0.79
1480,10,"stb",1.46,1.43,1.46,0.75
1481,1,"heinz",1.19,1.36,1.47,0.95
1482,1,"delmonte",1.39,1.36,1.39,0.95
1483,1,"heinz",0.99,1.39,1.49,0.89
1483,2,"stb",1.19,1.19,1.47,0.79
1484,1,"heinz",1.19,1.36,1.39,0.95
1484,2,"heinz",1.19,1.53,1.47,0.95
1484,3,"heinz",1.46,1.43,1.45,0.99
1484,4,"hunts",1.39,1.39,1.49,0.89
1484,5,"delmonte",1.39,1.39,1.39,0.89
1485,1,"stb",1.19,1.39,1.49,0.89
1486,1,"hunts",1.46,1.44,1.49,0.95
1487,1,"hunts",1.39,0.89,1.39,0.95
1488,1,"heinz",1.19,1.36,1.46,0.95
1488,2,"hunts",1.19,1.29,1.46,0.95
1489,1,"heinz",1.19,1.39,1.49,0.89
1489,2,"heinz",0.79,1.43,1.45,0.99
1490,1,"heinz",0.99,1.39,1.49,0.89
1491,1,"hunts",1.19,0.89,1.49,0.89
1492,1,"hunts",1.46,1.43,1.39,0.75
1492,2,"hunts",1.46,1.43,1.46,0.79
1492,3,"delmonte",1.19,1.36,1.39,0.95
1493,1,"heinz",0.99,1.49,1.46,0.95
1494,1,"hunts",1.46,1.29,1.39,0.95
1495,1,"heinz",0.99,1.39,1.49,0.89
1496,1,"heinz",1.39,1.39,1.49,0.89
1496,2,"heinz",1.19,1.36,1.49,0.95
1496,3,"hunts",1.19,0.89,1.49,0.95
1496,4,"hunts",1.19,1.19,1.46,0.95
1496,5,"delmonte",1.19,1.39,1.49,0.89
1496,6,"stb",1.19,1.36,1.39,0.95
1496,7,"stb",1.39,1.39,1.49,0.89
1497,1,"hunts",1.19,1.36,1.39,0.95
1498,1,"stb",0.99,1.36,1.49,0.95
1499,1,"hunts",0.99,1.43,1.45,0.99
1500,1,"heinz",0.99,1.39,1.49,0.89
1500,2,"hunts",1.39,0.89,1.39,0.95
1501,1,"delmonte",1.19,1.39,1.49,0.89
1502,1,"stb",1.39,1.36,1.49,0.95
1503,1,"heinz",1.46,1.43,1.47,0.99
1504,1,"heinz",1.46,1.49,1.49,0.95
1504,2,"hunts",1.46,1.53,1.49,0.95
1504,3,"hunts",1.46,1.43,1.49,0.75
1504,4,"stb",1.46,1.36,1.39,0.95
1504,5,"stb",0.99,1.39,1.49,0.89
1505,1,"heinz",1.19,0.99,1.46,0.95
1505,2,"delmonte",1.46,1.53,1.47,0.99
1506,1,"heinz",1.19,1.29,1.46,0.95
1506,2,"hunts",1.46,1.49,1.46,0.95
1506,3,"hunts",1.46,1.53,1.46,0.95
1506,4,"delmonte",1.46,1.44,1.46,0.95
1507,1,"heinz",0.99,1.39,1.49,0.89
1508,1,"heinz",0.99,1.39,1.49,0.89
1508,2,"heinz",0.99,1.39,1.49,0.89
1508,3,"heinz",0.99,1.19,1.39,0.95
1509,1,"heinz",0.99,1.39,1.49,0.89
1509,2,"heinz",1.19,1.36,1.39,0.95
1509,3,"heinz",1.46,1.36,1.39,0.95
1509,4,"hunts",1.39,1.36,1.39,0.95
1510,1,"heinz",0.99,1.43,0.89,0.99
1511,1,"heinz",1.39,1.39,1.49,0.89
1511,2,"heinz",1.39,1.36,1.39,0.95
1511,3,"heinz",1.19,1.36,1.39,0.95
1511,4,"heinz",0.99,1.43,1.46,0.99
1511,5,"delmonte",0.99,1.43,1.45,0.99
1512,1,"heinz",1.19,1.36,1.39,0.95
1513,1,"heinz",0.99,1.39,1.49,0.89
1513,2,"hunts",1.46,1.43,1.49,0.79
1514,1,"heinz",1.19,1.39,1.49,0.89
1515,1,"heinz",0.99,1.39,1.49,0.89
1515,2,"heinz",1.46,1.43,1.49,0.75
1516,1,"heinz",0.99,1.36,1.49,0.95
1516,2,"heinz",1.46,1.43,0.89,0.99
1517,1,"heinz",1.19,0.99,1.46,0.95
1517,2,"stb",1.19,1.36,1.46,0.95
1518,1,"heinz",0.79,1.43,1.46,0.99
1519,1,"heinz",1.19,1.36,1.46,0.95
1519,2,"hunts",1.39,0.89,1.39,0.95
1520,1,"heinz",1.46,1.43,1.46,0.75
1520,2,"heinz",0.79,1.43,1.46,0.99
1520,3,"heinz",0.99,1.39,1.46,0.99
1521,1,"heinz",1.19,1.29,1.39,0.95
1521,2,"heinz",0.99,1.39,1.49,0.89
1521,3,"hunts",1.46,1.53,1.49,0.95
1522,1,"stb",1.19,1.39,1.49,0.89
1523,1,"heinz",0.99,1.53,1.47,0.95
1524,1,"heinz",1.19,1.29,1.39,0.95
1524,2,"heinz",0.99,1.19,1.39,0.95
1524,3,"heinz",1.19,1.19,1.39,0.95
1524,4,"hunts",1.19,1.29,1.39,0.95
1524,5,"stb",1.39,1.39,1.49,0.89
1524,6,"stb",1.39,1.39,1.49,0.89
1524,7,"stb",1.19,1.36,1.39,0.95
1524,8,"stb",1.19,1.19,1.39,0.79
1524,9,"stb",1.46,1.29,1.39,0.95
1524,10,"stb",1.46,1.29,1.39,0.95
1524,11,"stb",1.46,1.29,1.39,0.99
1524,12,"stb",1.46,1.43,1.39,0.75
1524,13,"stb",1.46,1.43,1.45,0.75
1525,1,"heinz",1.46,0.99,1.46,0.95
1525,2,"hunts",1.39,1.36,1.39,0.95
1526,1,"heinz",0.99,1.53,1.46,0.95
1526,2,"heinz",0.99,1.43,1.46,0.99
1527,1,"heinz",0.99,1.39,1.49,0.89
1527,2,"heinz",0.99,1.39,1.49,0.89
1527,3,"heinz",1.19,1.39,1.49,0.89
1527,4,"hunts",1.39,0.89,1.39,0.95
1527,5,"hunts",1.46,1.29,1.46,0.95
1528,1,"hunts",0.99,1.19,1.46,0.95
1529,1,"heinz",1.39,1.36,1.39,0.95
1529,2,"hunts",1.46,1.43,1.45,0.99
1530,1,"hunts",1.39,0.99,1.39,0.99
1530,2,"stb",1.19,1.36,1.39,0.95
1531,1,"heinz",0.99,1.39,1.49,0.89
1531,2,"heinz",1.19,1.39,1.49,0.89
1531,3,"heinz",1.39,0.79,1.39,0.95
1531,4,"heinz",0.99,1.36,1.39,0.95
1531,5,"heinz",0.99,1.43,1.46,0.99
1531,6,"stb",1.46,1.43,1.46,0.75
1532,1,"heinz",1.39,1.36,1.39,0.95
1533,1,"heinz",0.99,1.19,1.39,0.95
1533,2,"heinz",0.79,1.43,1.45,0.99
1533,3,"stb",1.46,1.19,1.39,0.79
1533,4,"stb",0.99,1.43,1.39,0.75
1533,5,"stb",1.46,1.43,1.45,0.75
1533,6,"stb",1.39,1.39,1.45,0.99
1534,1,"hunts",1.39,0.79,1.39,0.95
1535,1,"heinz",0.99,1.53,1.49,0.95
1535,2,"delmonte",1.46,1.49,1.49,0.95
1536,1,"stb",1.39,0.89,1.49,0.95
1536,2,"stb",1.46,1.19,1.49,0.79
1536,3,"stb",1.19,1.53,1.49,0.95
1537,1,"stb",1.46,1.43,1.49,0.99
1538,1,"heinz",0.79,1.43,1.45,0.99
1538,2,"heinz",0.99,1.53,1.46,0.95
1538,3,"hunts",1.39,0.79,1.39,0.95
1539,1,"heinz",1.39,0.89,1.39,0.95
1540,1,"hunts",1.39,1.36,1.39,0.95
1541,1,"hunts",1.19,1.53,1.49,0.95
1542,1,"stb",0.99,1.43,1.49,0.75
1543,1,"hunts",1.39,0.99,1.39,0.99
1543,2,"hunts",1.19,1.29,1.39,0.95
1544,1,"hunts",1.39,1.39,1.49,0.89
1545,1,"hunts",1.19,0.89,1.39,0.95
1545,2,"hunts",1.46,1.29,1.39,0.95
1545,3,"stb",1.19,1.29,1.39,0.95
1545,4,"stb",1.19,1.19,1.39,0.79
1546,1,"heinz",1.39,1.39,1.49,0.89
1546,2,"heinz",1.19,1.36,1.39,0.95
1546,3,"heinz",1.19,1.29,1.46,0.95
1546,4,"heinz",1.46,1.44,1.46,0.79
1547,1,"heinz",0.99,1.53,1.46,0.95
1547,2,"heinz",0.79,1.43,1.46,0.99
1548,1,"hunts",1.46,0.99,1.46,0.95
1548,2,"stb",0.99,1.39,1.49,0.89
1549,1,"hunts",0.99,0.99,1.46,0.95
1549,2,"hunts",1.46,1.53,1.46,0.95
1550,1,"heinz",1.19,1.36,1.39,0.95
1550,2,"hunts",1.39,0.89,1.39,0.95
1551,1,"stb",1.39,1.36,1.39,0.95
1552,1,"heinz",1.19,1.39,1.49,0.89
1552,2,"heinz",1.19,1.36,1.46,0.95
1552,3,"heinz",1.46,1.44,1.46,0.79
1552,4,"heinz",1.46,1.19,1.46,0.79
1552,5,"heinz",0.79,1.43,1.46,0.99
1553,1,"hunts",0.99,1.19,1.46,0.95
1553,2,"hunts",1.46,1.43,1.45,0.99
1554,1,"heinz",1.39,1.36,1.39,0.95
1554,2,"heinz",1.19,1.36,1.39,0.95
1554,3,"heinz",1.46,1.43,1.46,0.79
1554,4,"heinz",1.46,1.53,1.46,0.95
1554,5,"heinz",0.99,1.53,1.46,0.95
1554,6,"heinz",1.46,1.43,1.46,0.99
1554,7,"heinz",0.79,1.43,1.46,0.99
1554,8,"hunts",1.39,0.79,1.39,0.95
1555,1,"delmonte",1.46,1.49,1.49,0.95
1555,2,"delmonte",1.19,1.36,1.39,0.95
1556,1,"heinz",1.19,1.39,1.49,0.89
1557,1,"delmonte",0.99,1.19,1.46,0.95
1558,1,"heinz",1.39,1.39,1.49,0.89
1558,2,"heinz",1.39,0.79,1.39,0.95
1558,3,"heinz",1.19,0.89,1.39,0.95
1558,4,"heinz",0.99,1.36,1.39,0.95
1558,5,"heinz",1.46,1.29,1.49,0.95
1558,6,"heinz",0.99,1.53,1.47,0.95
1558,7,"heinz",1.46,1.43,0.99,0.99
1558,8,"heinz",1.46,1.43,1.45,0.99
1559,1,"hunts",0.99,0.99,1.46,0.95
1559,2,"hunts",1.19,0.89,1.39,0.95
1559,3,"stb",1.46,1.43,1.47,0.79
1559,4,"stb",1.19,1.53,1.47,0.95
1559,5,"stb",1.46,1.53,1.47,0.75
1559,6,"stb",0.99,1.43,1.47,0.99
1560,1,"heinz",1.19,1.19,1.47,0.95
1560,2,"heinz",1.46,1.53,1.47,0.99
1561,1,"stb",1.46,1.53,1.46,0.79
1562,1,"stb",1.46,1.43,1.49,0.79
1563,1,"heinz",1.19,1.36,1.46,0.95
1563,2,"delmonte",1.46,1.43,0.99,0.99
1564,1,"heinz",1.19,1.36,1.46,0.95
1564,2,"heinz",1.46,1.36,1.46,0.95
1564,3,"heinz",1.19,1.29,1.46,0.95
1564,4,"heinz",1.46,1.43,1.46,0.79
1564,5,"stb",0.99,1.36,1.39,0.95
1565,1,"hunts",1.39,0.79,1.39,0.95
1566,1,"hunts",1.46,1.29,1.39,0.95
1567,1,"heinz",1.39,0.89,1.39,0.95
1568,1,"heinz",1.46,1.53,1.46,0.95
1568,2,"heinz",1.46,1.43,1.46,0.99
1568,3,"heinz",1.46,1.43,1.46,0.99
1569,1,"hunts",1.39,0.89,1.39,0.95
1570,1,"hunts",1.19,1.29,1.39,0.95
1571,1,"stb",1.39,1.36,1.39,0.95
1571,2,"stb",1.46,1.43,1.49,0.79
1572,1,"heinz",0.99,1.49,1.46,0.95
1572,2,"delmonte",1.47,1.43,0.89,0.99
1573,1,"heinz",1.19,1.36,1.46,0.95
1573,2,"heinz",1.19,0.99,1.46,0.95
1573,3,"heinz",0.79,1.43,1.46,0.99
1573,4,"heinz",0.99,1.43,1.46,0.99
1573,5,"heinz",0.99,1.43,1.46,0.99
1573,6,"hunts",1.46,1.53,1.46,0.95
1573,7,"stb",1.19,1.39,1.49,0.89
1573,8,"stb",1.39,0.89,1.49,0.89
1573,9,"stb",1.39,1.36,1.39,0.95
1573,10,"stb",1.46,1.36,1.46,0.95
1573,11,"stb",1.46,1.49,1.46,0.95
1573,12,"stb",1.46,1.53,1.46,0.95
1573,13,"stb",1.46,1.43,1.46,0.75
1573,14,"stb",1.46,1.43,1.46,0.99
1574,1,"stb",1.46,1.43,1.49,0.79
1575,1,"heinz",0.99,1.19,1.46,0.95
1575,2,"hunts",1.19,1.36,1.39,0.95
1575,3,"hunts",1.47,1.43,1.45,0.99
1576,1,"hunts",1.46,1.49,1.49,0.95
1577,1,"heinz",1.39,0.89,1.39,0.99
1577,2,"heinz",1.39,0.79,1.39,0.95
1577,3,"heinz",1.19,0.89,1.39,0.95
1577,4,"heinz",1.46,1.43,0.99,0.99
1578,1,"heinz",0.79,1.43,1.45,0.99
1578,2,"delmonte",1.46,1.43,0.99,0.79
1578,3,"stb",1.46,1.43,1.39,0.75
1579,1,"heinz",1.46,1.49,1.46,0.95
1580,1,"heinz",0.99,1.36,1.39,0.95
1581,1,"heinz",1.19,1.36,1.39,0.95
1581,2,"hunts",1.46,1.19,1.47,0.79
1582,1,"heinz",1.46,1.43,1.46,0.99
1582,2,"heinz",1.19,1.29,1.39,0.95
1583,1,"heinz",1.19,1.36,1.39,0.95
1583,2,"stb",1.46,1.43,0.99,0.75
1584,1,"heinz",0.99,1.43,1.45,0.99
1585,1,"heinz",1.19,1.36,1.39,0.95
1586,1,"heinz",1.46,1.43,1.45,0.99
1586,2,"hunts",1.46,1.29,1.39,0.95
1586,3,"hunts",1.46,1.43,1.39,0.75
1587,1,"heinz",0.99,1.43,1.46,0.99
1587,2,"heinz",0.99,1.43,1.45,0.99
1587,3,"hunts",1.46,1.43,1.46,0.99
1587,4,"hunts",0.99,1.39,1.46,0.99
1588,1,"heinz",1.46,1.29,1.39,0.99
1588,2,"heinz",1.46,1.53,1.49,0.95
1588,3,"heinz",1.46,1.43,1.46,0.79
1588,4,"hunts",1.19,1.36,1.39,0.95
1588,5,"hunts",1.39,1.36,1.39,0.95
1589,1,"heinz",0.99,1.19,1.49,0.95
1590,1,"heinz",1.46,1.49,1.46,0.95
1590,2,"stb",1.39,1.36,1.39,0.95
1590,3,"stb",1.39,1.36,1.49,0.95
1590,4,"stb",1.19,1.36,1.46,0.95
1591,1,"heinz",0.99,1.49,1.46,0.95
1591,2,"heinz",0.79,1.43,1.46,0.99
1591,3,"heinz",0.99,1.43,0.89,0.99
1591,4,"hunts",1.46,0.99,1.46,0.95
1591,5,"stb",1.39,1.36,1.39,0.95
1591,6,"stb",1.19,1.36,1.46,0.95
1591,7,"stb",1.19,1.36,1.46,0.95
1591,8,"stb",1.46,1.43,1.46,0.79
1591,9,"stb",1.46,1.19,1.46,0.79
1592,1,"heinz",1.19,1.36,1.39,0.95
1593,1,"heinz",0.99,1.43,0.89,0.99
1593,2,"hunts",1.39,0.89,1.39,0.95
1593,3,"hunts",1.46,1.43,1.46,0.99
1593,4,"stb",1.19,1.36,1.46,0.95
1593,5,"stb",1.46,1.44,1.46,0.79
1593,6,"stb",1.46,1.53,1.46,0.95
1594,1,"heinz",1,1.43,1.49,0.99
1594,2,"hunts",1.39,0.89,1.39,0.95
1595,1,"delmonte",1.46,1.43,0.99,0.99
1596,1,"heinz",1.39,1.36,1.39,0.95
1596,2,"hunts",1.46,1.29,1.49,0.95
1597,1,"heinz",0.99,1.53,1.46,0.95
1597,2,"heinz",1.46,1.53,1.47,0.99
1597,3,"heinz",1.46,1.43,1.45,0.99
1597,4,"hunts",1.19,1.53,1.47,0.95
1597,5,"delmonte",1.46,1.43,0.99,0.79
1598,1,"heinz",0.99,1.29,1.39,0.95
1599,1,"heinz",0.99,1.53,1.46,0.95
1600,1,"heinz",1.19,1.39,1.49,0.89
1601,1,"heinz",1.19,1.36,1.39,0.95
1601,2,"heinz",1.19,1.19,1.39,0.79
1601,3,"heinz",1.19,1.19,1.39,0.95
1601,4,"heinz",0.99,1.43,1.39,0.75
1602,1,"heinz",1.46,1.19,1.49,0.79
1602,2,"stb",1.46,1.36,1.39,0.95
1603,1,"heinz",1.39,0.89,1.39,0.95
1603,2,"heinz",0.99,1.43,1.45,0.99
1604,1,"stb",1.46,1.43,1.46,0.75
1604,2,"stb",1.46,1.43,1.46,0.99
1604,3,"stb",1.46,1.29,1.49,0.95
1604,4,"stb",1.46,1.19,1.47,0.79
1605,1,"hunts",1.46,1.44,1.46,0.95
1606,1,"heinz",0.99,1.36,1.49,0.95
1606,2,"heinz",1.19,1.36,1.49,0.95
1606,3,"hunts",1.46,1.43,0.89,0.99
1607,1,"hunts",1.19,1.29,1.39,0.95
1607,2,"hunts",1.46,1.29,1.49,0.95
1607,3,"stb",1.46,1.29,1.49,0.95
1608,1,"heinz",1.19,1.36,1.39,0.95
1608,2,"heinz",1.19,1.19,1.49,0.95
1608,3,"heinz",1.46,1.43,1.49,0.79
1608,4,"heinz",1.29,1.43,1.45,0.99
1609,1,"heinz",1.46,1.44,1.46,0.95
1609,2,"heinz",1.19,1.53,1.46,0.95
1609,3,"heinz",1.46,1.53,1.46,0.95
1609,4,"heinz",0.99,1.53,1.46,0.95
1609,5,"heinz",0.99,1.43,1.46,0.99
1609,6,"heinz",0.99,1.39,1.46,0.99
1609,7,"hunts",0.99,0.99,1.46,0.95
1610,1,"hunts",1.46,1.53,1.46,0.95
1611,1,"stb",1.46,1.43,1.39,0.75
1611,2,"stb",1.46,1.44,1.46,0.79
1611,3,"stb",1.19,1.29,1.47,0.95
1612,1,"hunts",1.46,1.29,1.46,0.95
1613,1,"heinz",1.39,1.36,1.39,0.95
1613,2,"heinz",0.79,1.43,1.46,0.99
1613,3,"heinz",0.99,1.43,1.46,0.99
1613,4,"hunts",1.39,0.89,1.39,0.95
1613,5,"hunts",1.39,0.89,1.39,0.95
1613,6,"hunts",1.46,0.99,1.46,0.95
1614,1,"hunts",1.39,0.79,1.39,0.95
1615,1,"stb",1.46,1.43,1.46,0.99
1616,1,"heinz",0.79,1.43,1.45,0.99
1616,2,"hunts",1.46,1.29,1.39,0.95
1617,1,"heinz",1.19,1.36,1.39,0.95
1617,2,"stb",1.46,1.19,1.39,0.79
1617,3,"stb",1.46,1.29,1.39,0.95
1618,1,"heinz",0.79,1.43,1.45,0.99
1618,2,"hunts",1.46,1.29,1.39,0.95
1618,3,"hunts",1.46,1.29,1.49,0.95
1618,4,"hunts",1.46,1.53,1.49,0.95
1619,1,"heinz",1.19,1.36,1.39,0.95
1620,1,"stb",1.19,1.36,1.49,0.95
1621,1,"heinz",1.19,1.29,1.49,0.95
1621,2,"hunts",1.39,0.89,1.39,0.95
1621,3,"stb",1.46,1.43,1.46,0.99
1622,1,"heinz",1.19,1.36,1.49,0.95
1622,2,"heinz",0.99,1.19,1.49,0.95
1622,3,"hunts",1.39,0.79,1.39,0.95
1622,4,"delmonte",1.39,1.43,1.45,0.99
1623,1,"heinz",0.99,1.19,1.49,0.95
1623,2,"hunts",1.39,0.79,1.39,0.95
1624,1,"heinz",0.99,1.36,1.39,0.95
1625,1,"hunts",1.39,0.79,1.39,0.95
1625,2,"hunts",0.99,1.29,1.39,0.95
1625,3,"stb",1.46,1.19,1.39,0.79
1625,4,"stb",1.46,1.29,1.39,0.95
1626,1,"heinz",1.19,1.36,1.39,0.95
1626,2,"heinz",1.46,1.43,0.99,0.75
1626,3,"heinz",1.46,1.43,1.45,0.99
1626,4,"heinz",0.99,1.36,1.49,0.95
1626,5,"heinz",0.99,1.53,1.49,0.95
1627,1,"hunts",1.46,1.29,1.39,0.95
1627,2,"hunts",1.46,1.43,1.49,0.75
1628,1,"hunts",1.39,0.89,1.39,0.95
1629,1,"heinz",0.99,1.43,1.39,0.75
1629,2,"hunts",1.46,1.29,1.39,0.95
1630,1,"heinz",0.99,1.53,1.46,0.95
1630,2,"heinz",1.46,1.43,1.47,0.79
1630,3,"stb",1.19,1.19,1.47,0.79
1630,4,"stb",1.46,1.53,1.47,0.99
1630,5,"stb",1.46,1.53,1.47,0.99
1630,6,"stb",1.46,1.43,1.47,0.99
1631,1,"heinz",1.46,1.43,1.46,0.99
1631,2,"hunts",1.46,1.43,1.46,0.75
1631,3,"hunts",1.46,1.43,1.47,0.79
1632,1,"heinz",1.39,1.36,1.39,0.95
1632,2,"heinz",1.39,0.89,1.39,0.99
1633,1,"stb",1.19,1.53,1.49,0.95
1634,1,"heinz",1.19,1.29,1.39,0.95
1634,2,"heinz",1.46,1.49,1.49,0.95
1634,3,"heinz",0.99,1.53,1.49,0.95
1634,4,"hunts",1.39,0.89,1.39,0.95
1634,5,"hunts",1.46,1.53,1.49,0.95
1634,6,"hunts",1.46,1.53,1.49,0.95
1634,7,"stb",1.39,1.36,1.39,0.95
1634,8,"stb",1.46,1.43,1.49,0.79
1634,9,"stb",1.46,1.43,1.46,0.79
1635,1,"heinz",1.19,1.36,1.49,0.95
1635,2,"stb",1.46,1.44,1.46,0.79
1636,1,"hunts",1.46,1.43,1.45,0.99
1637,1,"heinz",0.79,1.43,1.46,0.99
1637,2,"heinz",0.99,1.43,1.46,0.99
1638,1,"heinz",1.46,1.43,1.46,0.79
1638,2,"heinz",1.46,1.43,1.46,0.75
1638,3,"heinz",0.79,1.43,1.46,0.99
1638,4,"heinz",0.99,1.43,1.46,0.99
1638,5,"heinz",0.99,1.43,1.45,0.99
1639,1,"stb",1.46,1.29,1.49,0.95
1640,1,"heinz",1.29,1.43,1.45,0.99
1640,2,"stb",1.46,1.43,1.49,0.75
1641,1,"heinz",1.46,1.53,1.46,0.95
1642,1,"heinz",0.79,1.43,1.46,0.99
1642,2,"stb",1.46,1.43,1.46,0.99
1643,1,"heinz",0.99,1.43,1.46,0.99
1643,2,"heinz",0.99,1.43,1.46,0.99
1644,1,"heinz",1.19,1.19,1.39,0.79
1645,1,"heinz",1.19,1.36,1.39,0.95
1646,1,"heinz",1.39,1.43,1.45,0.99
1646,2,"heinz",1.19,1.36,1.49,0.95
1646,3,"heinz",1.39,1.39,0.99,0.79
1646,4,"stb",1.46,1.43,1.46,0.79
1647,1,"hunts",1.46,1.29,1.39,0.95
1648,1,"heinz",0.99,1.43,0.89,0.99
1649,1,"heinz",1.19,1.36,1.49,0.95
1649,2,"heinz",1.46,1.53,1.46,0.95
1649,3,"heinz",0.99,1.53,1.46,0.95
1649,4,"heinz",0.79,1.43,0.99,0.75
1649,5,"heinz",0.79,1.43,0.99,0.75
1649,6,"heinz",1.46,1.43,1.46,0.99
1649,7,"heinz",0.99,1.43,1.46,0.99
1649,8,"heinz",1.46,1.43,1.47,0.79
1650,1,"heinz",1.19,1.53,1.47,0.95
1650,2,"stb",0.99,1.53,1.47,0.95
1651,1,"heinz",1.19,1.29,1.49,0.95
1652,1,"hunts",1.46,1.29,1.39,0.95
1653,1,"hunts",1.46,1.29,1.46,0.95
1654,1,"heinz",1.46,1.43,1.49,0.99
1655,1,"hunts",1.19,1.19,1.47,0.79
1656,1,"heinz",1.19,1.36,1.49,0.95
1656,2,"heinz",1.19,1.19,1.46,0.95
1657,1,"heinz",1.19,1.43,1.46,0.75
1658,1,"heinz",0.99,1.43,1.39,0.75
1658,2,"stb",1.46,1.43,0.89,0.99
1659,1,"heinz",1.46,1.19,1.46,0.95
1660,1,"heinz",1.19,1.29,1.46,0.95
1660,2,"heinz",1.19,1.53,1.46,0.95
1660,3,"heinz",0.79,1.43,1.46,0.99
1660,4,"stb",1.46,1.43,1.46,0.99
1661,1,"heinz",1.46,1.29,1.49,0.95
1661,2,"heinz",1.19,1.53,1.47,0.95
1662,1,"stb",1.46,1.36,1.39,0.95
1663,1,"hunts",1.46,1.29,1.46,0.95
1663,2,"hunts",1.46,1.43,0.99,0.99
1664,1,"heinz",1.19,1.53,1.46,0.95
1664,2,"hunts",1.46,1.53,1.46,0.95
1664,3,"stb",1.46,1.43,1.46,0.79
1665,1,"heinz",1.19,1.36,1.39,0.95
1666,1,"heinz",0.99,1.43,1.49,0.99
1666,2,"heinz",0.79,1.43,1.45,0.99
1666,3,"hunts",1.46,1.19,1.46,0.95
1667,1,"heinz",0.99,1.43,1.46,0.99
1667,2,"hunts",0.99,1.53,1.46,0.95
1668,1,"heinz",1.46,1.43,1.49,0.99
1668,2,"heinz",1.29,1.43,1.45,0.99
1668,3,"hunts",1.46,1.49,1.49,0.95
1668,4,"delmonte",1.46,1.43,1.45,0.99
1668,5,"stb",1.46,1.43,1.49,0.79
1668,6,"stb",1.46,1.43,1.46,0.75
1669,1,"heinz",0.99,1.53,1.49,0.95
1670,1,"stb",0.99,1.29,1.39,0.95
1671,1,"heinz",1.46,1.43,1.45,0.75
1671,2,"heinz",1.46,1.43,1.45,0.99
1672,1,"heinz",1.19,1.29,1.49,0.95
1672,2,"stb",1.46,1.19,1.49,0.79
1672,3,"stb",0.99,1.43,1.49,0.75
1673,1,"hunts",1.46,1.53,1.46,0.95
1674,1,"stb",1.46,1.43,1.47,0.79
1674,2,"stb",1.46,1.43,1.47,0.79
1675,1,"stb",1.19,1.36,1.46,0.95
1675,2,"stb",0.99,1.39,1.46,0.99
1676,1,"heinz",1.19,1.19,1.49,0.95
1676,2,"stb",0.99,1.43,1.49,0.75
1677,1,"heinz",1.46,1.43,1.45,0.99
1678,1,"hunts",1.46,1.43,1.45,0.99
1679,1,"heinz",0.99,1.53,1.49,0.95
1679,2,"heinz",0.79,1.43,1.45,0.99
1679,3,"stb",1.19,1.36,1.39,0.95
1679,4,"stb",1.46,1.44,1.46,0.79
1679,5,"stb",0.99,1.43,1.49,0.75
1679,6,"stb",1.46,1.19,1.46,0.79
1680,1,"heinz",1.19,1.36,1.39,0.95
1680,2,"heinz",1.46,1.29,1.49,0.95
1680,3,"heinz",0.99,1.53,1.47,0.95
1681,1,"heinz",0.79,1.43,0.99,0.75
1681,2,"hunts",0.99,0.99,1.46,0.95
1681,3,"delmonte",1.46,1.43,0.89,0.79
1681,4,"stb",1.46,1.44,1.46,0.79
1681,5,"stb",1.19,1.53,1.46,0.79
1682,1,"heinz",1.19,1.36,1.49,0.95
