"whrswk","hhi","whi","hhi2","education","race","hispanic","experience","kidslt6","kids618","husby","region","wght"
40,"yes","no","yes","12years","white","no",33,0,1,40,"west",36864
0,"yes","no","yes","12years","white","no",14,2,1,46,"west",26824
0,"no","no","no","<9years","white","no",49,0,0,0,"west",23038
40,"yes","yes","yes","13-15years","white","no",34,0,0,58.286,"west",24898
40,"no","yes","no","12years","white","no",34,0,0,0,"west",89715
0,"no","yes","yes","16years","white","no",25,0,0,38,"west",26317
40,"yes","no","yes","13-15years","white","no",15,0,2,25,"west",27009
0,"no","no","no","12years","white","no",16,2,1,2,"west",27009
0,"yes","no","yes","13-15years","white","no",23,0,1,60,"west",30362
0,"no","no","no","9-11years","white","no",43.5,0,0,24,"west",277783
20,"yes","no","yes","13-15years","white","no",7,2,0,38,"west",162615
50,"no","yes","yes","13-15years","white","no",10,0,0,21,"west",32232
25,"no","no","yes","13-15years","white","no",37,0,0,35,"west",86464
40,"no","yes","no","13-15years","white","no",26,0,0,35,"west",94178
40,"yes","yes","yes","13-15years","white","no",26,0,0,42,"west",94178
40,"yes","yes","yes","16years","white","no",30,0,3,49,"west",89715
33,"no","yes","no","12years","white","no",26,0,3,18,"west",106318
40,"yes","no","yes","13-15years","white","no",12,0,2,29.5,"west",94577
40,"no","yes","no","13-15years","white","no",29,0,0,0,"west",81867
40,"no","yes","no","13-15years","white","no",23,0,2,52,"west",48582
0,"yes","no","yes","12years","white","no",34,0,0,0,"west",55684
0,"yes","no","yes","9-11years","white","no",29.5,0,0,0,"west",46218
40,"no","yes","yes","12years","white","no",31,0,0,15,"west",81867
50,"yes","no","yes","13-15years","white","no",26,0,0,33,"west",38452
40,"yes","no","yes","13-15years","white","no",24,0,1,45,"west",44362
30,"yes","no","yes","13-15years","white","no",17,0,2,33.8,"west",37424
40,"no","no","yes","16years","white","no",22,0,0,7.5,"west",44362
40,"no","yes","no","13-15years","white","no",21,0,3,30,"west",44362
25,"no","no","no","12years","white","no",45,0,0,0,"west",295257
50,"no","no","no","13-15years","white","no",10,2,2,39,"west",292478
40,"no","yes","no","16years","white","no",11,0,0,43,"west",338560
45,"no","no","no","12years","white","yes",16,0,3,44.2,"west",174143
0,"no","no","no","16years","white","no",4,0,0,70,"west",377292
0,"no","no","no","12years","white","no",22,1,1,5.5,"west",326005
40,"no","no","no","9-11years","white","yes",7.5,1,0,20,"west",165848
35,"yes","no","yes","12years","white","no",15,0,0,0,"west",173594
0,"yes","no","yes","13-15years","white","yes",6,0,0,39,"west",345312
40,"no","yes","no","12years","white","no",33,0,0,10,"west",35607
45,"no","yes","no","16years","white","no",28,0,0,11,"west",37378
0,"yes","no","yes","<9years","white","no",42,0,0,15.533,"west",34316
45,"yes","no","yes","12years","white","no",20,1,2,24,"west",36379
0,"no","yes","no","12years","white","no",17,0,0,30,"west",38362
0,"no","no","no","<9years","white","yes",12,3,1,12,"west",77157
35,"yes","no","yes","12years","white","no",20,0,0,41.223,"west",147135
40,"yes","yes","yes","13-15years","white","no",13,0,2,25,"west",74769
0,"no","no","yes","9-11years","white","no",29.5,0,1,33,"west",74222
35,"no","no","no","<9years","white","yes",16,0,3,0,"west",62714
0,"yes","no","yes","12years","white","no",12,0,2,36,"west",31357
0,"no","no","no","<9years","white","yes",19,0,2,8.25,"west",83676
16,"yes","no","yes","16years","white","no",30,0,0,20.2,"west",36629
40,"yes","yes","yes","12years","white","no",34,0,0,45,"west",36864
25,"no","no","yes","9-11years","white","no",29.5,0,1,22,"west",38697
45,"no","no","no",">16years","white","no",18,0,2,0,"west",44646
40,"yes","no","yes","16years","white","no",9,1,0,45,"west",28041
40,"no","yes","no","12years","white","no",18,0,2,10,"west",26592
0,"yes","no","yes","13-15years","white","no",35,0,0,40,"west",26027
40,"no","no","no","12years","white","no",38,0,0,26,"west",25084
40,"yes","yes","yes","12years","white","no",45,0,0,84,"west",24084
40,"no","yes","no","13-15years","white","no",36,0,0,78,"west",30692
40,"no","no","no","16years","white","no",24,0,1,37,"west",30692
40,"yes","no","yes","13-15years","white","no",25,0,2,56.76,"west",31522
40,"no","no","no","13-15years","white","no",24,0,1,40,"west",31522
38,"no","yes","no","12years","black","no",19,1,0,0,"west",26584
0,"no","yes","no","13-15years","white","no",12,1,0,1,"west",28041
0,"no","no","no","12years","white","no",11,2,1,28,"west",24224
9,"no","no","no","13-15years","white","no",17,1,1,50,"west",26592
40,"yes","yes","yes","13-15years","white","no",22,1,0,36,"west",31522
0,"yes","no","yes","13-15years","white","no",41,0,0,0,"west",24084
34,"no","no","no","13-15years","white","no",4,0,0,18,"west",31320
0,"no","no","no","13-15years","white","no",5,1,0,20,"west",31320
30,"no","no","no","12years","white","no",8,0,0,32.2,"west",22925
0,"no","no","no","13-15years","white","no",15,1,1,18,"west",28041
0,"no","no","no","13-15years","white","no",11,3,0,15.7,"west",28041
32,"no","no","no","12years","white","no",7,2,0,12.5,"west",31320
0,"no","no","no","12years","white","no",6,2,0,27,"west",15377
40,"yes","no","yes","12years","white","no",24,0,0,2,"west",31522
40,"no","yes","yes","<9years","white","no",44,0,0,39.5,"west",30692
40,"no","no","no","12years","white","no",33,0,0,0,"west",30692
0,"no","no","no","12years","white","no",40,0,0,0,"west",278163
45,"no","yes","yes","16years","white","no",30,0,0,40,"west",288623
18,"yes","no","yes","12years","white","no",23,0,1,38,"west",349552
40,"no","yes","no","16years","white","no",17,1,2,18,"west",294883
0,"yes","no","yes","13-15years","white","no",38,0,0,0,"west",278163
20,"yes","yes","yes","13-15years","white","no",4,0,0,21,"west",100808
40,"yes","no","yes","13-15years","white","no",8,2,0,18.448,"west",77970
42,"yes","no","yes","13-15years","white","no",18,0,0,0,"west",37972
0,"yes","no","yes","12years","white","no",29,0,1,50,"west",39014
30,"yes","no","yes","12years","white","no",26,0,2,68,"west",108856
0,"no","no","no","12years","white","no",15,1,2,0,"west",96835
0,"no","no","no","12years","white","no",29,0,0,0,"west",94353
0,"yes","no","yes","13-15years","white","no",8,2,0,99.999,"west",86684
0,"yes","no","yes","12years","white","no",37,0,0,36.232,"west",93136
15,"no","no","no","13-15years","white","no",5,1,0,0.721,"west",112074
0,"no","no","no","16years","white","no",2,1,0,4.424,"west",112074
0,"no","no","no","16years","white","no",15,4,1,19,"west",95156
40,"yes","no","yes","12years","white","no",20,1,1,20.779,"west",180145
0,"no","no","no","13-15years","white","no",45,0,0,0,"west",167412
16,"no","no","no","16years","white","no",17,1,0,37,"west",180145
15,"no","yes","no","16years","white","no",38,0,0,30,"west",169931
41,"no","yes","no","12years","white","no",25,0,0,0,"west",213543
40,"no","yes","no","16years","white","no",13,1,1,1.5,"west",189962
40,"no","no","no","12years","white","no",10,0,0,17.744,"west",135559
40,"yes","yes","yes","13-15years","white","no",10,2,0,37,"west",135559
40,"no","no","no","9-11years","white","no",39.5,0,0,0,"west",64590
45,"no","yes","no",">16years","white","no",3,0,0,16,"west",98226
40,"yes","no","yes","12years","white","no",28,0,0,3,"west",85882
35,"yes","yes","yes","13-15years","white","no",10,1,0,13.744,"west",76145
40,"no","yes","yes","12years","white","no",5,0,0,16,"west",343404
43,"yes","no","yes","13-15years","white","no",15,0,2,19,"west",38362
40,"yes","no","yes","16years","white","no",22,0,3,18,"west",43124
50,"no","no","no","13-15years","white","no",8,0,0,3,"west",33140
0,"yes","no","yes","16years","white","no",15,2,0,0,"west",36379
0,"no","no","yes","16years","white","no",21,0,0,0,"west",30362
45,"no","yes","no","16years","white","no",6,0,0,6,"west",11667
0,"yes","no","yes","13-15years","white","no",6,0,0,37,"west",30099
40,"no","yes","no","13-15years","white","no",19,1,1,58,"west",25438
38,"no","yes","no",">16years","white","no",25,0,0,0.383,"west",26136
0,"yes","no","yes","12years","white","no",32,0,0,48,"west",92153
0,"no","no","no","12years","white","no",11,1,0,10,"west",133091
0,"yes","no","yes","16years","white","no",42,0,0,0,"west",137127
20,"no","no","no","9-11years","white","no",46.5,0,0,0,"west",86938
40,"yes","no","yes","12years","white","no",9,2,0,28,"west",171685
40,"no","yes","no","12years","white","no",7,0,0,5,"west",172074
40,"no","yes","no","13-15years","white","no",32,0,0,7,"west",142997
40,"no","yes","no","13-15years","white","no",15,1,1,21,"west",194135
25,"no","no","no","13-15years","white","no",36,0,0,0,"west",32825
50,"yes","yes","yes","16years","white","no",32,0,0,42,"west",34059
35,"yes","no","yes","13-15years","white","no",24,0,2,52,"west",41249
20,"no","yes","yes","16years","white","no",30,0,0,2.3,"west",75793
20,"yes","no","yes","13-15years","white","no",32,0,0,34,"west",28868
18,"yes","no","yes","9-11years","other","no",29.5,0,0,67,"west",34041
40,"no","yes","no","16years","white","no",22,0,0,31.795,"west",218235
0,"no","no","no","16years","white","no",39,0,0,24,"west",166739
0,"yes","no","yes","9-11years","white","yes",29.5,0,2,39.981,"west",44442
40,"no","no","no","13-15years","white","no",18,0,2,50,"west",25614
24,"yes","no","yes","12years","white","no",8,1,0,38,"west",30099
0,"no","no","no","13-15years","white","no",17,1,2,66,"west",25614
0,"yes","no","yes","13-15years","white","no",9,2,2,29.679,"west",23333
50,"no","yes","no",">16years","white","no",22,0,1,85,"south",202078
24,"yes","no","yes","12years","white","no",35,0,0,60,"south",192502
40,"no","yes","yes","13-15years","white","no",17,0,3,25,"south",106122
0,"yes","no","yes","12years","white","no",12,1,1,32,"south",191203
40,"yes","yes","yes","12years","white","no",7,0,0,11.44,"south",247207
40,"no","no","no","13-15years","white","no",4,1,0,0.46,"south",247029
38,"no","no","no","12years","white","no",15,0,2,13,"south",155267
0,"no","no","no","9-11years","white","no",19.5,0,4,19.2,"south",154651
60,"no","yes","no","12years","other","no",8,1,0,18,"south",134138
37,"no","no","no","12years","white","no",17,1,2,21,"south",328142
0,"no","no","no","9-11years","white","yes",11.5,1,1,14.5,"south",119717
0,"no","no","no","9-11years","other","no",30.5,0,2,12,"south",93256
50,"no","no","no","16years","white","no",15,0,2,42,"south",156619
40,"yes","no","yes","12years","white","no",26,0,0,43,"south",135023
40,"no","yes","yes","12years","white","no",22,0,1,24,"south",62742
35,"no","yes","no","12years","black","no",17,1,1,0,"south",177186
50,"yes","yes","yes",">16years","white","no",30,0,0,23,"south",205287
50,"yes","no","yes","16years","white","no",19,0,1,44.5,"south",180818
40,"yes","yes","yes","12years","white","no",19,0,0,30,"south",209739
20,"no","no","no","9-11years","white","yes",31.5,0,0,13.78,"south",117480
45,"no","yes","yes","12years","white","no",35,0,0,40,"south",212095
30,"no","yes","yes","13-15years","white","no",20,1,2,37,"south",216694
40,"no","yes","yes",">16years","white","no",26,0,0,54,"south",222645
50,"yes","no","yes","16years","white","no",15,0,0,66,"south",216694
40,"no","yes","no","16years","white","no",2,1,0,9.466,"south",255221
0,"yes","no","yes","16years","white","no",42,0,0,0,"south",106454
35,"yes","no","yes","13-15years","white","no",16,0,2,22,"south",114551
0,"yes","no","yes","13-15years","white","no",37,0,0,0,"south",108056
0,"yes","no","yes","13-15years","white","no",45,0,0,0,"south",106454
10,"yes","no","yes","13-15years","white","no",22,0,2,28,"south",119947
0,"yes","no","yes","12years","white","no",20,3,0,9.63,"south",101187
15,"yes","no","yes","<9years","white","no",45,0,0,37,"south",116787
40,"no","yes","yes","13-15years","white","no",29,0,0,22,"south",209903
25,"yes","no","yes","13-15years","white","no",17,0,2,35,"south",204293
44,"no","yes","no","16years","white","no",20,0,1,0,"south",139911
40,"no","yes","yes","12years","white","no",33,0,0,3.6,"south",115523
40,"no","yes","yes","16years","white","no",14,1,0,50,"south",118029
40,"no","yes","no","12years","white","no",37,0,0,25.5,"south",112581
40,"no","yes","no","12years","white","no",7,1,0,4.118,"south",135473
39,"yes","yes","yes","12years","white","no",47,0,0,0.8,"south",106892
40,"yes","no","yes","9-11years","white","no",13.5,1,2,26.3,"south",104782
0,"no","no","no","12years","white","no",6,2,0,23.661,"south",315476
0,"no","yes","yes","13-15years","white","no",44,0,0,0,"south",194936
35,"no","no","no","13-15years","black","no",2,0,0,5,"south",193582
20,"yes","no","yes","12years","white","no",43,0,0,51.5,"south",189979
40,"no","yes","no","12years","white","no",33,0,0,17,"south",205618
40,"no","yes","no","13-15years","white","no",19,0,2,48,"south",289337
40,"yes","yes","yes","13-15years","white","no",39,0,0,32.5,"south",112253
43,"no","no","yes","12years","white","no",26,0,0,11.5,"south",141063
36,"no","yes","no","9-11years","white","no",15.5,1,0,18,"south",125485
40,"yes","no","yes","<9years","black","no",41,0,0,24,"south",156280
40,"no","no","yes","12years","white","no",38,0,1,18.194,"south",188648
0,"yes","no","yes","<9years","white","no",51,0,0,0,"south",185851
48,"yes","yes","yes","12years","white","no",8,0,0,8.8,"south",235011
0,"yes","no","yes","<9years","white","no",41,0,0,27,"south",205435
40,"no","no","no","12years","white","no",42,0,0,0,"south",154944
40,"no","no","no","13-15years","white","no",27,0,0,45,"south",168768
0,"no","no","no","9-11years","white","no",45.5,0,0,1.1,"south",148765
50,"no","yes","no",">16years","other","no",15,1,0,0,"south",131809
0,"no","no","no","12years","white","no",22,0,1,40,"south",114551
0,"no","no","yes","9-11years","other","no",23.5,1,0,0,"south",98756
0,"no","yes","no","12years","white","no",42,0,0,31.697,"south",95450
28,"yes","no","yes","9-11years","white","no",28.5,0,0,73,"south",119947
38,"yes","yes","yes","13-15years","white","no",11,2,0,25.2,"south",106701
0,"yes","no","yes","13-15years","white","no",42,0,0,0,"south",190094
40,"no","yes","no","16years","white","no",21,0,2,0,"south",248803
0,"no","yes","no","13-15years","white","no",27,0,0,37,"south",215654
37,"no","no","no","12years","white","no",34,0,0,0,"south",82218
42,"yes","no","yes","12years","white","no",35,0,0,22,"south",79732
0,"no","no","no","13-15years","white","no",41,0,0,0,"south",73446
40,"yes","no","yes","12years","white","no",10,0,1,42,"south",73874
39,"yes","yes","yes","13-15years","white","no",8,2,0,42,"south",145506
40,"yes","no","yes","16years","white","no",10,2,0,30,"south",504430
40,"yes","yes","yes","16years","white","no",2,0,0,32,"south",563413
40,"no","yes","yes","13-15years","white","no",10,1,1,30,"south",435772
0,"yes","no","yes","12years","white","no",32,0,0,64,"south",491499
35,"yes","yes","yes","12years","white","no",35,0,0,39,"south",468209
40,"no","yes","yes","9-11years","white","no",11.5,1,0,18.5,"south",435772
40,"yes","no","yes","12years","white","no",7,0,0,18,"south",563413
40,"no","yes","yes","12years","white","no",30,0,0,17.8,"south",164113
0,"no","no","no","12years","white","no",17,0,0,60,"south",221194
32,"no","no","no","9-11years","white","no",21.5,0,1,4.5,"south",209763
0,"yes","no","yes","12years","white","no",44,0,0,10.841,"south",193905
0,"no","no","no","<9years","white","yes",25,1,3,17,"south",111174
35,"yes","no","yes","13-15years","white","no",11,1,1,33,"south",221194
40,"no","yes","no","16years","white","no",21,0,0,22,"south",248652
40,"no","yes","no","9-11years","black","no",38.5,0,0,10,"south",152185
0,"no","yes","no","9-11years","white","no",42.5,0,0,0,"south",199325
0,"yes","no","yes","12years","white","no",47,0,0,0,"south",247146
40,"yes","yes","yes","13-15years","white","no",8,1,1,15.695,"south",256243
42,"yes","yes","yes","12years","white","no",16,0,2,39,"south",121674
55,"no","no","no","12years","white","no",9,1,1,0,"south",135594
35,"yes","no","yes","12years","black","no",5,0,0,20,"south",135509
0,"yes","no","yes","16years","white","no",12,1,2,45,"south",280436
42,"yes","yes","yes","13-15years","white","no",8,1,0,27.8,"south",242266
38,"yes","no","yes","16years","white","no",18,0,1,40,"south",265944
25,"no","no","no","12years","black","no",37,0,0,8,"south",177031
40,"no","no","no","12years","other","no",18,0,2,15,"south",99162
40,"yes","no","yes","12years","black","no",26,0,0,25,"south",104268
40,"no","yes","no","12years","black","no",21,0,1,21,"south",114990
35,"no","yes","yes","13-15years","black","no",10,2,0,12,"south",114374
0,"yes","no","yes","12years","white","yes",19,1,2,37.08,"south",52338
40,"no","yes","yes","12years","black","no",36,0,0,0,"south",88868
0,"no","no","no","12years","white","no",29,0,1,0,"south",121270
40,"no","yes","no","13-15years","white","no",43,0,0,10,"south",106896
0,"no","no","no","12years","white","no",3,1,0,13.618,"south",180075
40,"no","no","yes","13-15years","white","no",16,0,1,24,"south",115386
40,"no","yes","no","13-15years","white","no",31,0,1,8.615,"south",112937
