"dir","hir","lvr","ccs","mcs","pbcr","dmi","self","single","uria","comdominiom","black","deny"
0.35,0.28,0.8,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.333889999389648,0.254820003509521,0.6,1,1,"no","no","no","no",5.30000019073486,0,"no","no"
0.300799999237061,0.286399993896484,0.862068965517241,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.302999992370605,0.231299991607666,0.677966101694915,3,2,"no","no","no","yes",10.6000003814697,0,"no","yes"
0.345800018310547,0.268400001525879,0.797546012269939,2,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.397999992370605,0.312000007629395,0.703883495145631,2,1,"no","no","no","no",3.20000004768372,0,"no","yes"
0.169300003051758,0.0952999973297119,0.8,1,1,"no","no","no","no",3.09999990463257,0,"no","yes"
0.340800018310547,0.308799991607666,0.883076923076923,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.363800010681152,0.289400005340576,0.899408284023669,2,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.192700004577637,0.188239994049072,0.690909090909091,2,1,"no","no","no","no",3.20000004768372,0,"no","yes"
0.177700004577637,0.12539999961853,0.675,3,1,"no","no","yes","no",4.30000019073486,0,"no","no"
0.36,0.25,0.8,3,2,"no","no","yes","no",3.09999990463257,0,"yes","no"
0.320499992370605,0.317000007629395,0.565217391304348,1,2,"no","no","yes","yes",3.20000004768372,1,"no","no"
0.44,0.36,0.803418803418803,1,1,"yes","no","no","no",3.20000004768372,0,"no","no"
0.292099990844727,0.274899997711182,0.901960784313726,1,2,"no","no","no","yes",10.6000003814697,0,"no","no"
0.395,0.241399993896484,0.8,2,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.37,0.284200000762939,0.833333333333333,2,1,"no","no","no","no",3.90000009536743,0,"no","yes"
0.44,0.39,0.89873417721519,6,2,"yes","no","no","no",3.90000009536743,0,"yes","yes"
0.37,0.29,0.504,6,2,"yes","no","no","yes",1.79999995231628,1,"yes","yes"
0.293899993896484,0.245900001525879,0.953333333333333,5,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.444700012207031,0.360699996948242,0.865384615384615,2,1,"no","no","no","no",3.90000009536743,0,"no","no"
0.35,0.3,0.797752808988764,1,2,"yes","no","no","yes",3.09999990463257,1,"no","no"
0.359000015258789,0.172700004577637,0.8,6,2,"no","no","yes","yes",3.20000004768372,0,"no","no"
0.39,0.26,0.793846153846154,1,1,"no","no","no","yes",3.09999990463257,0,"no","no"
0.34,0.33,0.9,1,2,"yes","no","yes","no",5.30000019073486,0,"no","no"
0.393600006103516,0.2575,0.79874213836478,1,2,"yes","no","no","no",3.20000004768372,0,"no","no"
0.31,0.31,0.897590361445783,4,2,"yes","no","no","no",3.90000009536743,0,"no","no"
0.301599998474121,0.180900001525879,0.795180722891566,1,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.427400016784668,0.352999992370605,0.797153024911032,5,2,"yes","no","no","no",1.79999995231628,0,"yes","no"
0.351399993896484,0.351399993896484,0.901754385964912,2,1,"yes","no","no","no",3.20000004768372,0,"no","no"
0.39,0.33,0.8,2,1,"no","no","no","no",8.89999961853027,0,"no","no"
0.349300003051758,0.194799995422363,1.2,1,1,"no","no","no","no",3.09999990463257,0,"no","yes"
0.372299995422363,0.295799999237061,0.902040816326531,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.335299987792969,0.245799999237061,0.876470588235294,1,1,"no","no","no","no",3.09999990463257,1,"no","no"
0.388499984741211,0.265300006866455,0.8,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.420900001525879,0.301499996185303,0.771653543307087,1,1,"no","no","no","no",5.30000019073486,0,"no","no"
0.283999996185303,0.281399993896484,0.898550724637681,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.354000015258789,0.255699996948242,0.9,1,2,"no","no","no","no",5.30000019073486,0,"yes","no"
0.477799987792969,0.366199989318848,0.750649350649351,6,2,"yes","no","no","no",3.09999990463257,0,"no","yes"
0.409799995422363,0.314699993133545,0.823008849557522,1,2,"no","no","no","no",3.90000009536743,1,"yes","no"
0.194400005340576,0.192600002288818,0.79344262295082,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.464500007629395,0.347000007629395,0.731182795698925,1,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.341699981689453,0.253299999237061,0.753333333333333,1,1,"no","no","no","yes",2,0,"no","no"
0.317700004577637,0.297099990844727,0.902777777777778,1,1,"no","no","no","yes",3.09999990463257,0,"yes","no"
0.308299999237061,0.188500003814697,0.8,2,3,"no","no","yes","yes",10.6000003814697,0,"yes","no"
0.353699989318848,0.2825,0.89375,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.393800010681152,0.393800010681152,0.738461538461539,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.392200012207031,0.231100006103516,0.800865800865801,1,2,"no","no","no","no",3.59999990463257,1,"no","no"
0.200499992370605,0.146000003814697,0.826771653543307,1,2,"no","no","yes","no",3.59999990463257,0,"yes","no"
0.47939998626709,0.468499984741211,0.666666666666667,4,2,"no","no","no","yes",4.30000019073486,1,"no","no"
0.311499996185303,0.223099994659424,0.797385620915033,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.113500003814697,0.0977999973297119,0.798941798941799,1,1,"no","no","yes","no",3.59999990463257,0,"no","no"
0.318899993896484,0.184099998474121,0.9,5,1,"yes","no","no","no",3.20000004768372,0,"yes","yes"
0.351699981689453,0.256100006103516,0.897810218978102,1,2,"no","no","no","no",10.6000003814697,0,"no","no"
0.244200000762939,0.195100002288818,0.802631578947368,1,1,"no","no","no","no",1.79999995231628,1,"no","no"
0.318400001525879,0.235599994659424,0.307692307692308,1,2,"no","no","no","no",3.59999990463257,1,"no","no"
0.192199993133545,0.177700004577637,0.897058823529412,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.421500015258789,0.382400016784668,0.876470588235294,1,1,"no","no","no","no",4.30000019073486,1,"no","no"
0.339300003051758,0.211800003051758,0.859872611464968,2,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.10789999961853,0.0881999969482422,0.685714285714286,1,1,"no","no","yes","no",3.59999990463257,0,"no","no"
0.267900009155273,0.103800001144409,0.905405405405405,1,2,"no","no","no","yes",3.20000004768372,1,"no","yes"
0.358199996948242,0.280599994659424,0.898305084745763,5,2,"yes","no","no","no",3.59999990463257,0,"yes","yes"
0.367999992370605,0.282800006866455,0.9,1,2,"no","no","no","yes",5.30000019073486,1,"no","no"
0.253799991607666,0.253799991607666,0.9,4,2,"no","no","no","yes",2,1,"no","no"
0.295200004577637,0.271599998474121,0.802575107296137,3,2,"yes","no","no","no",3.20000004768372,0,"no","no"
0.293099994659424,0.12539999961853,0.826446280991736,1,1,"no","no","no","no",3.20000004768372,0,"yes","no"
0.298799991607666,0.298799991607666,0.790123456790123,4,2,"no","no","no","yes",3.09999990463257,1,"no","no"
0.337799987792969,0.226000003814697,0.8,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.368699989318848,0.298899993896484,0.902857142857143,1,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.400900001525879,0.366699981689453,0.755395683453237,4,1,"no","no","no","yes",1.79999995231628,0,"yes","no"
0.35,0.35,0.868965517241379,1,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.390499992370605,0.306100006103516,0.8,1,2,"no","no","yes","yes",3.20000004768372,1,"yes","no"
0.400200004577637,0.279799995422363,0.901960784313726,2,2,"no","no","no","yes",3.09999990463257,0,"no","no"
0.395299987792969,0.312700004577637,0.888111888111888,1,2,"no","no","no","no",3.59999990463257,1,"yes","no"
0.362999992370605,0.318199996948242,0.797297297297297,1,2,"no","no","no","no",3.59999990463257,1,"yes","no"
0.367000007629395,0.327999992370605,0.897637795275591,3,2,"yes","no","no","no",3.59999990463257,1,"no","yes"
0.335900001525879,0.331100006103516,0.902857142857143,1,2,"yes","no","no","yes",3.59999990463257,1,"no","no"
0.242299995422363,0.231499996185303,0.902654867256637,5,2,"no","no","no","yes",10.6000003814697,1,"no","yes"
0.247600002288818,0.204500007629395,0.899082568807339,2,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.390499992370605,0.365200004577637,0.902127659574468,1,1,"no","no","no","no",1.79999995231628,1,"no","no"
0.322200012207031,0.242199993133545,0.757575757575758,4,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.321699981689453,0.315300006866455,0.903225806451613,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.426599998474121,0.299200000762939,0.780487804878049,1,2,"no","no","no","yes",3.20000004768372,1,"yes","no"
0.309400005340576,0.283099994659424,0.705882352941177,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.337200012207031,0.289099998474121,1,4,2,"no","no","no","no",3.09999990463257,1,"no","no"
0.26,0.19,0.870588235294118,4,1,"no","no","no","yes",3.59999990463257,1,"no","no"
0.358300018310547,0.295599994659424,0.903448275862069,1,2,"no","no","no","no",3.20000004768372,0,"yes","no"
0.3525,0.263400001525879,0.387096774193548,2,2,"no","no","yes","no",3.59999990463257,0,"no","no"
0.283099994659424,0.151000003814697,0.72,2,1,"no","no","yes","yes",3.59999990463257,0,"no","no"
0.320699996948242,0.296200008392334,0.8,2,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.431500015258789,0.343899993896484,0.864197530864197,2,2,"no","no","no","no",2,1,"no","yes"
0.320699996948242,0.252199993133545,0.9,1,2,"no","no","no","yes",5.30000019073486,1,"yes","yes"
0.319599990844727,0.309899997711182,0.684848484848485,1,1,"no","no","no","yes",3.90000009536743,1,"no","no"
0.399599990844727,0.265799999237061,0.9,2,3,"yes","no","no","no",3.59999990463257,0,"no","yes"
0.321100006103516,0.201800003051758,0.8984375,1,2,"no","no","no","no",3.59999990463257,0,"no","no"
0.384000015258789,0.233500003814697,0.753333333333333,4,1,"no","no","no","yes",3.59999990463257,1,"no","no"
0.19,0.08,0.754545454545455,1,2,"no","no","yes","yes",1.79999995231628,1,"no","yes"
0.04,0.03,0.666666666666667,1,2,"no","no","no","yes",4.30000019073486,0,"no","yes"
0.346599998474121,0.265799999237061,1.048,1,2,"no","no","no","yes",3.59999990463257,0,"no","yes"
0.484000015258789,0.472000007629395,1,5,2,"yes","no","yes","no",3.20000004768372,1,"no","yes"
0.328699989318848,0.288899993896484,0.907692307692308,1,2,"no","no","no","yes",3.59999990463257,1,"no","no"
0.286599998474121,0.199200000762939,0.796610169491525,6,1,"yes","no","no","no",1.79999995231628,0,"yes","yes"
0.315799999237061,0.169099998474121,0.649746192893401,1,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.419099998474121,0.359900016784668,0.794520547945205,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.377900009155273,0.228600006103516,0.898809523809524,1,2,"no","no","no","yes",2,1,"no","no"
0.44,0.36,0.748201438848921,1,2,"no","no","no","yes",3.59999990463257,1,"yes","yes"
0.322099990844727,0.322099990844727,0.902777777777778,4,2,"yes","no","no","yes",3.20000004768372,1,"yes","yes"
0.373300018310547,0.273199996948242,0.75,5,1,"no","no","yes","no",3.09999990463257,1,"no","no"
0.292000007629395,0.207399997711182,0.892857142857143,5,2,"no","no","no","no",2,1,"no","yes"
0.303099994659424,0.290400009155273,0.903225806451613,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.307099990844727,0.24,0.666666666666667,5,3,"no","no","no","no",3.20000004768372,0,"no","no"
0.32,0.25,0.745762711864407,5,2,"no","no","no","no",4.30000019073486,0,"yes","no"
0.331800003051758,0.311800003051758,0.797979797979798,2,1,"no","no","no","no",3.59999990463257,0,"no","no"
0.338699989318848,0.293600006103516,0.537931034482759,2,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.319400005340576,0.293600006103516,0.60377358490566,1,2,"no","no","no","no",3.20000004768372,1,"no","no"
0.291700000762939,0.250599994659424,0.694444444444444,1,1,"no","no","yes","no",4.30000019073486,0,"no","no"
0.329500007629395,0.268099994659424,0.824817518248175,1,2,"no","no","no","no",3.90000009536743,1,"no","no"
0.382999992370605,0.284400005340576,0.797235023041475,3,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.254200000762939,0.202999992370605,0.953488372093023,6,2,"no","no","no","no",3.20000004768372,0,"yes","yes"
0.316000003814697,0.288899993896484,0.63125,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.372599983215332,0.279559993743896,0.8,1,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.358300018310547,0.233899993896484,0.72419104614749,2,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.33,0.29,0.799410029498525,2,1,"yes","no","no","no",4.30000019073486,0,"no","no"
0.380099983215332,0.213099994659424,0.753846153846154,1,1,"no","no","no","yes",3.20000004768372,0,"yes","no"
0.316800003051758,0.238799991607666,0.748603351955307,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.385200004577637,0.219200000762939,0.929032258064516,1,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.345299987792969,0.176299991607666,0.754237288135593,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.296700000762939,0.282600002288818,0.891891891891892,2,2,"no","no","no","no",4.30000019073486,0,"no","no"
0.275799999237061,0.211000003814697,0.755555555555556,1,2,"no","no","no","no",4.30000019073486,1,"no","no"
0.400900001525879,0.251299991607666,0.747081712062257,3,2,"no","no","no","no",3.09999990463257,1,"yes","no"
0.35560001373291,0.250400009155273,0.647439693653081,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.302199993133545,0.177199993133545,0.73469387755102,2,1,"no","no","no","yes",1.79999995231628,0,"no","no"
0.218500003814697,0.197000007629395,0.796019900497512,1,2,"no","no","no","no",3.09999990463257,1,"no","no"
0.262999992370605,0.247999992370605,0.8,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.322999992370605,0.266200008392334,0.747747747747748,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.35560001373291,0.296200008392334,0.79874213836478,4,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.307999992370605,0.307999992370605,0.79713035020047,1,2,"no","no","no","no",2,0,"no","no"
0.276000003814697,0.264099998474121,0.8,1,1,"no","no","no","yes",1.79999995231628,1,"no","no"
0.36560001373291,0.302399997711182,0.8,1,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.332299995422363,0.330099983215332,0.536363636363636,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.2875,0.222800006866455,0.676190476190476,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.262199993133545,0.255799999237061,0.63921568627451,1,1,"no","no","no","no",3.09999990463257,1,"no","no"
0.352900009155273,0.276700000762939,0.841666666666667,1,2,"no","no","no","yes",3.09999990463257,1,"no","no"
0.353400001525879,0.274400005340576,0.796551724137931,3,1,"yes","no","no","no",1.79999995231628,0,"no","no"
0.301000003814697,0.278299999237061,0.316091954022989,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.372700004577637,0.267800006866455,0.8,1,2,"no","no","no","no",3.90000009536743,0,"yes","no"
0.35,0.15,0.534285714285714,3,1,"no","no","no","yes",3.20000004768372,1,"no","no"
0.35,0.34,0.744827586206897,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.17,0.13,0.461538461538462,3,1,"no","no","no","no",3.59999990463257,0,"no","no"
0.17,0.16,0.544444444444444,1,1,"no","no","yes","yes",3.20000004768372,1,"no","no"
0.3,0.23,0.595652173913043,2,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.34,0.3,0.748,1,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.5,0.23,0.507936507936508,3,1,"yes","no","no","yes",3.20000004768372,0,"no","yes"
0.21,0.09,0.746666666666667,1,2,"no","no","no","yes",10.6000003814697,1,"no","no"
0.36,0.35,0.79,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.19,0.19,0.348837209302326,3,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.32,0.22,0.787878787878788,3,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.35,0.29,0.674528301886792,3,3,"no","no","no","no",4.30000019073486,0,"no","no"
0.21,0.19,0.705660377358491,2,2,"no","no","yes","yes",4.30000019073486,0,"no","yes"
0.28,0.26,0.725907384230288,1,1,"yes","no","no","no",3.20000004768372,0,"no","no"
0.3,0.24,0.586309523809524,3,4,"no","no","no","no",3.90000009536743,0,"no","no"
0.36,0.24,0.777777777777778,1,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.27,0.27,0.802631578947368,2,2,"no","no","no","no",2,0,"no","no"
0.38,0.3,0.578125,2,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.34,0.3,0.714285714285714,3,4,"yes","no","yes","yes",3.20000004768372,0,"no","no"
0.27,0.23,0.754545454545455,3,1,"yes","no","no","yes",3.20000004768372,1,"no","no"
0.37,0.22,0.864864864864865,3,1,"no","no","no","no",2,0,"no","no"
0.303299999237061,0.237999992370605,0.48048048048048,2,1,"no","no","no","no",4.30000019073486,0,"no","no"
0.298600006103516,0.291299991607666,0.675,1,1,"no","no","no","no",3.20000004768372,1,"no","no"
0.370200004577637,0.360900001525879,0.761904761904762,1,1,"no","no","no","no",3.09999990463257,0,"no","no"
0.365,0.225,0.904761904761905,6,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.365999984741211,0.275,0.47948717948718,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.33,0.32,0.7265625,1,2,"no","no","no","yes",1.79999995231628,1,"no","no"
0.4,0.32,0.543478260869565,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.27,0.26,0.846715328467153,1,2,"no","no","no","no",3.20000004768372,1,"yes","no"
0.29,0.29,0.775193798449612,1,2,"no","no","no","no",3.09999990463257,0,"no","no"
0.31,0.3,0.63953488372093,1,1,"no","no","no","no",2,0,"no","no"
0.38,0.21,0.76,6,2,"no","no","no","yes",3.20000004768372,0,"yes","no"
0.37,0.31,0.866666666666667,1,2,"no","no","no","yes",4.30000019073486,1,"yes","no"
0.38,0.28,0.847058823529412,1,2,"no","no","no","yes",3.90000009536743,0,"yes","no"
0.34,0.33,0.5,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.42,0.33,0.796703296703297,1,2,"no","no","no","yes",2,0,"no","no"
0.32,0.28,0.787671232876712,1,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.385999984741211,0.141999998092651,0.326923076923077,1,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.347000007629395,0.278999996185303,0.724137931034483,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.243999996185303,0.236000003814697,0.657142857142857,1,2,"no","no","yes","no",4.30000019073486,1,"no","no"
0.23,0.23,0.448717948717949,1,2,"no","no","no","no",1.79999995231628,0,"no","no"
0.34,0.34,0.888888888888889,1,2,"no","no","no","no",3.20000004768372,0,"yes","no"
0.35,0.17,0.71304347826087,1,2,"no","no","no","no",1.79999995231628,1,"no","no"
0.379000015258789,0.247000007629395,0.803418803418803,6,2,"yes","no","no","yes",3.20000004768372,1,"no","no"
0.39,0.27,0.875,1,2,"no","no","no","yes",1.79999995231628,0,"no","no"
0.42,0.28,0.689655172413793,1,2,"no","no","no","yes",3.20000004768372,0,"no","no"
0.26,0.18,0.882075471698113,1,1,"no","no","no","no",1.79999995231628,0,"no","no"
0.43,0.11,0.751445086705202,2,1,"no","no","no","no",3.20000004768372,0,"no","no"
0.34,0.26,0.940677966101695,2,2,"no","no","no","no",3.20000004768372,0,"no","no"
0.2,0.09,0.9,2,1,"no","no","yes","no",3.59999990463257,1,"no","no"
0.36,0.29,0.907894736842105,1,2,"yes","no","no","no",4.30000019073486,0,"no","no"
0.32,0.25,0.949275362318841,2,2,"no","no","no","no",1.79999995231628,1,"yes","no"
0.35,0.35,0.632075471698113,1,2,"no","no","no","yes",3.20000004768372,1,"no","no"
0.47,0.06,0.893129770992366,1,1,"no","no","yes","no",1.79999995231628,1,"no","no"
0.39,0.29,0.776859504132231,6,2,"yes","no","no","no",2,0,"yes","no"
0.34,0.29,0.894736842105263,1,2,"no","no","no","no",3.20000004768372,1,"no","no"
